station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,AM PEAK,1905,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,AM PEAK,793,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,AM PEAK,2885,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,AM PEAK,2158,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,AM PEAK,727,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,ALL VEHICLES,2018,OFF PEAK,9355,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,LIGHT VEHICLES,2018,OFF PEAK,6540,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,HEAVY VEHICLES,2018,OFF PEAK,2815,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,ALL VEHICLES,2018,OFF PEAK,4546,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,OFF PEAK,3124,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,OFF PEAK,1422,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,OFF PEAK,4809,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,OFF PEAK,3416,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,OFF PEAK,1393,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,ALL VEHICLES,2018,PM PEAK,5940,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,LIGHT VEHICLES,2018,PM PEAK,4888,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,HEAVY VEHICLES,2018,PM PEAK,1052,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,ALL VEHICLES,2018,PM PEAK,3426,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,PM PEAK,2829,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,PM PEAK,597,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,PM PEAK,2514,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,PM PEAK,2059,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,PM PEAK,455,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,19748,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,18345,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,1403,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,9629,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,8865,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,764,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,10119,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,9480,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,639,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,ALL VEHICLES,2018,WEEKDAYS,20878,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,15491,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,5387,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,ALL VEHICLES,2018,WEEKDAYS,10670,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,WEEKDAYS,7858,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,WEEKDAYS,2812,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,WEEKDAYS,10208,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,WEEKDAYS,7633,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,WEEKDAYS,2575,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,ALL VEHICLES,2018,WEEKENDS,17287,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,LIGHT VEHICLES,2018,WEEKENDS,15490,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,BOTH,HEAVY VEHICLES,2018,WEEKENDS,1797,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,ALL VEHICLES,2018,WEEKENDS,8582,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,LIGHT VEHICLES,2018,WEEKENDS,7662,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,EAST,HEAVY VEHICLES,2018,WEEKENDS,920,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,ALL VEHICLES,2018,WEEKENDS,8705,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,LIGHT VEHICLES,2018,WEEKENDS,7828,-34.372967,150.829529
6178-PR,Picton Road,Cordeaux,WEST,HEAVY VEHICLES,2018,WEEKENDS,877,-34.372967,150.829529
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,ALL DAYS,19851,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,ALL DAYS,15173,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,ALL DAYS,4678,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,ALL DAYS,10005,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,ALL DAYS,7670,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,ALL DAYS,2335,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,ALL DAYS,9846,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,ALL DAYS,7503,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,ALL DAYS,2343,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,AM PEAK,5596,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,AM PEAK,4027,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,AM PEAK,1569,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,AM PEAK,2696,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,AM PEAK,1910,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,AM PEAK,786,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,AM PEAK,2900,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,AM PEAK,2117,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,AM PEAK,783,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,OFF PEAK,9306,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,OFF PEAK,6380,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,OFF PEAK,2926,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,OFF PEAK,4564,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,OFF PEAK,3115,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,OFF PEAK,1449,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,OFF PEAK,4742,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,OFF PEAK,3265,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,OFF PEAK,1477,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,PM PEAK,5857,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,PM PEAK,4749,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,PM PEAK,1108,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,PM PEAK,3260,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,PM PEAK,2682,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,PM PEAK,578,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,PM PEAK,2597,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,PM PEAK,2067,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,PM PEAK,530,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,20651,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,18847,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,1804,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,10564,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,9674,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,890,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,10087,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,9173,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,914,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,WEEKDAYS,20759,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,15156,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,5603,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,WEEKDAYS,10520,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,WEEKDAYS,7707,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,WEEKDAYS,2813,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,WEEKDAYS,10239,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,WEEKDAYS,7449,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,WEEKDAYS,2790,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,ALL VEHICLES,2018,WEEKENDS,17139,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,LIGHT VEHICLES,2018,WEEKENDS,15031,-34.272804,150.714188
6179,Picton Road,Wilton,BOTH,HEAVY VEHICLES,2018,WEEKENDS,2108,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,ALL VEHICLES,2018,WEEKENDS,8477,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,LIGHT VEHICLES,2018,WEEKENDS,7469,-34.272804,150.714188
6179,Picton Road,Wilton,EAST,HEAVY VEHICLES,2018,WEEKENDS,1008,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,ALL VEHICLES,2018,WEEKENDS,8662,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,LIGHT VEHICLES,2018,WEEKENDS,7562,-34.272804,150.714188
6179,Picton Road,Wilton,WEST,HEAVY VEHICLES,2018,WEEKENDS,1100,-34.272804,150.714188
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,ALL DAYS,11686,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,ALL DAYS,9618,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,ALL DAYS,2068,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,ALL DAYS,5801,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,ALL DAYS,4786,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,ALL DAYS,1015,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,ALL DAYS,5885,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,ALL DAYS,4832,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,ALL DAYS,1053,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,AM PEAK,2517,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,AM PEAK,1926,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,AM PEAK,591,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,AM PEAK,1226,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,AM PEAK,938,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,AM PEAK,288,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,AM PEAK,1291,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,AM PEAK,988,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,AM PEAK,303,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,OFF PEAK,5801,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,OFF PEAK,4376,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,OFF PEAK,1425,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,OFF PEAK,2730,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,OFF PEAK,2065,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,OFF PEAK,665,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,OFF PEAK,3071,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,OFF PEAK,2311,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,OFF PEAK,760,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,PM PEAK,3066,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,PM PEAK,2612,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,PM PEAK,454,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,PM PEAK,1543,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,PM PEAK,1318,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,PM PEAK,225,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,PM PEAK,1523,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,PM PEAK,1294,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,PM PEAK,229,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,12243,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,11323,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,920,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,6534,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,6048,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,486,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,5709,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,5275,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,434,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,WEEKDAYS,11384,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,8914,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,2470,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,WEEKDAYS,5499,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,WEEKDAYS,4321,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,WEEKDAYS,1178,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,WEEKDAYS,5885,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,WEEKDAYS,4593,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,WEEKDAYS,1292,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,ALL VEHICLES,2018,WEEKENDS,12712,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,LIGHT VEHICLES,2018,WEEKENDS,11521,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,BOTH,HEAVY VEHICLES,2018,WEEKENDS,1191,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,ALL VEHICLES,2018,WEEKENDS,6541,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,LIGHT VEHICLES,2018,WEEKENDS,5926,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,EAST,HEAVY VEHICLES,2018,WEEKENDS,615,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,ALL VEHICLES,2018,WEEKENDS,6171,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,LIGHT VEHICLES,2018,WEEKENDS,5595,-33.582989,150.240768
6188,Great Western Highway,Mount Victoria,WEST,HEAVY VEHICLES,2018,WEEKENDS,576,-33.582989,150.240768
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,ALL DAYS,11710,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,ALL DAYS,9605,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,ALL DAYS,2105,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,ALL DAYS,5808,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,ALL DAYS,4774,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,ALL DAYS,1034,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,ALL DAYS,5902,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,ALL DAYS,4831,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,ALL DAYS,1071,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,AM PEAK,2511,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,AM PEAK,1922,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,AM PEAK,589,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,AM PEAK,1226,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,AM PEAK,938,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,AM PEAK,288,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,AM PEAK,1285,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,AM PEAK,984,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,AM PEAK,301,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,OFF PEAK,5696,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,OFF PEAK,4301,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,OFF PEAK,1395,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,OFF PEAK,2721,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,OFF PEAK,2051,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,OFF PEAK,670,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,OFF PEAK,2975,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,OFF PEAK,2250,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,OFF PEAK,725,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,PM PEAK,3068,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,PM PEAK,2608,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,PM PEAK,460,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,PM PEAK,1534,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,PM PEAK,1308,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,PM PEAK,226,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,PM PEAK,1534,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,PM PEAK,1300,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,PM PEAK,234,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,PUBLIC HOLIDAYS,12380,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,11423,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,957,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,6615,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,6095,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,520,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,PUBLIC HOLIDAYS,5765,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,PUBLIC HOLIDAYS,5328,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,PUBLIC HOLIDAYS,437,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,WEEKDAYS,11275,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,WEEKDAYS,8831,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,WEEKDAYS,2444,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,WEEKDAYS,5481,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,WEEKDAYS,4297,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,WEEKDAYS,1184,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,WEEKDAYS,5794,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,LIGHT VEHICLES,2018,WEEKDAYS,4534,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,HEAVY VEHICLES,2018,WEEKDAYS,1260,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,ALL VEHICLES,2018,WEEKENDS,12685,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,LIGHT VEHICLES,2018,WEEKENDS,11478,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,BOTH,HEAVY VEHICLES,2018,WEEKENDS,1207,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,ALL VEHICLES,2018,WEEKENDS,6534,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,LIGHT VEHICLES,2018,WEEKENDS,5903,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,EAST,HEAVY VEHICLES,2018,WEEKENDS,631,-33.580284,150.22316
6189,Great Western Highway,Little Hartley,WEST,ALL VEHICLES,2018,WEEKENDS,6151,-33.580284,150.22316
