brand,name,address,latitude,longitude
Coles Express,Coles Express North Ryde,"275 Lane Cove Rd, North Ryde NSW 2113",-33.785039,151.128758
Caltex Woolworths,Caltex Yass,"1715 Yass Valley Way, Yass NSW 2582",-34.806963,148.88252
Coles Express,Coles Express Terrigal,"250 Terrigal Dr (Cnr Bellbird Ave), Terrigal NSW 2260",-33.440214,151.433848
Caltex Woolworths,Caltex Star Mart Chatswood,"572 Pacific Hwy, Chatswood NSW 2067",-33.803715,151.179001
Caltex Woolworths,Caltex Heathcote,"1403 Princes Hwy, Heathcote NSW 2233",-34.090595,151.003738
Coles Express,Coles Express Charlestown,"128 Pacific Hwy, Charlestown NSW 2290",-32.965372,151.695065
Caltex Woolworths,Caltex Tweed Heads West,"96-98 Kennedy Dr Cnr Barrett St, Tweed Heads West NSW 2485",-28.186754,153.523142
Caltex,Caltex South Nowra,"100 Princes Hwy Cnr Browns Rd, South Nowra NSW 2541",-34.904965,150.602728
Coles Express,Coles Express Belmont South,"797 Pacific Hwy, Belmont South NSW 2280",-33.050963,151.655239
Coles Express,Coles Express Nelson Bay,"23-27 Stockton St, Nelson Bay NSW 2315",-32.722667,152.143685
Coles Express,Coles Express Mayfield,"63-69 Maud St (Cnr Miller St), Mayfield NSW 2304",-32.893648,151.722179
Coles Express,Coles Express Wallsend,"15 Thomas St (Cnr Brook St), Wallsend NSW 2287",-32.907096,151.669345
BP,BP Kemps Creek,"1443 Elizabeth Drive, Kemps Creek NSW 2178",-33.880059,150.791769
Independent,APEX PETROLEUM VILLAWOOD,"896A Woodville Rd, Villawood NSW 2163",-33.883891,150.976027
Metro Fuel,Metro Belmore,"607 Canterbury Road, Belmore NSW 2192",-33.9214794,151.0959163
Enhance,Enhance Albion Park,"253 Princes Hwy, Albion Park Rail NSW 2527",-34.5675942,150.8032376
Enhance,Enhance Barrack Heights,"254-256 Shellharbour Rd, Barrack Heights NSW 2528",-34.5594763,150.859503
Enhance,Enhance Oak Flats,"77 Old Lake Entrance Rd, Oak Flats NSW 2529",-34.5647905,150.8252531
Enhance,Enhance Robertson,"22 Hoddle St, Robertson NSW 2577",-34.587983,150.589397
BP,BP Denham Court,"505 Campbelltown Road, Denham Court NSW 2565",-33.982685,150.846578
BP,BP Chipping Norton,"7-9 Newbridge Road, Chipping Norton NSW 2170",-33.928392,150.977201
BP,BP Condell Park,"228 Edgar Street, Condell Park NSW 2200",-33.922433,151.012584
BP,BP Smeaton Grange,"1 Dunn Road, Smeaton Grange NSW 2567",-34.032117,150.756147
BP,West Yagoona BP,"740 Hume Highway, Yagoona NSW 2199",-33.904856,151.011464
Metro Fuel,Metro Fuel Old Toongabbie,"5 Picasso Cr, Old Toongabbie NSW 2146",-33.786369,150.966239
Puma Energy,Puma Energy Kurri Kurri,"195 Main Rd, HEDDON GRETA NSW 2321",-32.807632,151.502326
Puma Energy,Puma Uralla,"111 Bridge Street, Uralla NSW 2358",-30.647131,151.492583
Puma Energy,Puma Energy Kempsey South,"629 Pacific Highway, KEMPSEY SOUTH NSW 2440",-31.128501,152.828608
Metro Fuel,Metro Fuel Young,"186 Nasmyth St, Young NSW 2594",-34.309721,148.291245
Puma Energy,Puma Eden,"52 Mitchell Street, Eden NSW 2551",-37.065283,149.898979
Independent,Independent Warren,"1 Coonamble Road (Warren Fuels), Warren NSW 2824",-31.69537,147.840414
Independent,Ashford Service Station,"27 Duff Street, ASHFORD NSW 2361",-29.3234059,151.0951888
Caltex,Barraba Service Station,"21 Queen Street, Barraba NSW 2347",-30.386086,150.60875
Mobil,Mobil Mittagong,"224 Old Hume Highway, Mittagong NSW 2575",-34.447157,150.432846
Metro Fuel,Metro Fuel Condell Park,"149 Eldridge Road, Condell Park NSW 2200",-33.930514,151.011733
Shell,Shell Liverpool,"104-106 Elizabeth Drive,, Liverpool NSW 2170",-33.918348,150.913215
Metro Fuel,Metro Petroleum Lakemba,"47 Lakemba Street, Belmore NSW 2192",-33.913952,151.085535
Metro Fuel,Metro Fuel Canterbury,"280 Canterbury Road, Canterbury NSW 2193",-33.914023,151.115187
BP,BP South Nowra,"202 Princes Hwy, South Nowra NSW 2541",-34.916436,150.605331
Mobil,Mobil Kangaroo Valley,"32 Moss Vale Road, Kangaroo Valley NSW 2577",-34.730177,150.52176
Mobil,Mobil North Nowra,"Lot23 Illaroo Road, North Nowra NSW 2541",-34.855947,150.582309
Inland Petroleum,Independent Barraba,"69 Queen Street, Barraba NSW 2347",-30.381077,150.609895
Inland Petroleum,Independent Gulargambone,"16 Coonamble Street, Gulargambone NSW 2828",-31.331624,148.472519
Inland Petroleum,Independent Dubbo,"109 Erskine Street, Dubbo NSW 2830",-32.244655,148.611418
Inland Petroleum,Independent Walgett,"21 Fox Street, Walgett NSW 2832",-30.019461,148.117385
Inland Petroleum,Independent Gunnedah,"103 Mathias Street, ""Boggabri Road"", Gunnedah NSW 2380",-30.966752,150.232898
Inland Petroleum,Independent South Dubbo,"125 Cobra Street, DUBBO NSW 2830",-32.2549979,148.6118649
Inland Petroleum,Independent Narromine,"9 Trangie Road, ""Mitchell Highway"", Narromine NSW 2821",-32.226142,148.238892
Inland Petroleum,Independent Cobar,"65 Marshall Street, Cobar NSW 2835",-31.497561,145.835927
Inland Petroleum,Independent West Dubbo,"98 Victoria Street, West Dubbo NSW 2830",-32.241902,148.585394
Inland Petroleum,Independent Gilgandra,"84 Miller Street, Gilgandra NSW 2827",-31.708902,148.671556
Caltex,Caltex West Wollongong,"505 Crown St, West Wollongong NSW 2500",-34.425648,150.872586
Caltex,Caltex Nemingha,"428 Armidale Road, NEMINGHA NSW 2340",-31.1226981,150.9755907
Independent,Independent Kempsey,"103 Smith ST, Kempsey NSW 2440",-31.075256,152.843745
BP,BP Broadwater,"171-173 Pacific Hwy, Broadwater NSW 2472",-29.009938,153.435317
Independent,APEX PETROLEUM (WEST RYDE),"898-902 Victoria Rd, West Ryde NSW 2114",-33.81186,151.094724
Caltex,Caltex Armidale,"142 Miller Street, Armidale NSW 2350",-30.513825,151.648377
Metro Fuel,Metro Lane Cove,"533,Mowbray Rd, Lane Cove NSW 2066",-33.806055,151.166293
BP,BP Mayfield,"286 Maitland Road, Mayfield NSW 2304",-32.897094,151.735533
BP,BP Thornton,"5 Glenwood Drive, THORNTON NSW 2322",-32.7900164,151.6350001
Caltex,Caltex Dunedoo,"20 Bolaro Street, Dunedoo NSW 2844",-32.016397,149.398534
BP,BP Merriwa,"167 Bettington St, Merriwa NSW 2329",-32.139411,150.35292
BP,BP Oakville,"225 Saunders Rd, Oakville NSW 2765",-33.615714,150.874556
BP,Werrington Depot,"Lot 3 Werringon Road, WERRINGTON NSW 2747",-33.767685,150.758249
BP,BP Auburn,"179 Parramatta Road, Auburn NSW 2144",-33.84108,151.035998
BP,BP Mittagong,"Cnr Priestly & Cavendish Sts, Mittagong NSW 2575",-34.4498933,150.4336099
BP,BP Port Kembla,"144 Wentworth Street, Port Kembla NSW 2505",-34.483864,150.904915
Independent,Independent Towradgi,"119 Towradgi Road, Towradgi NSW 2518",-34.384249,150.903529
Independent,Medco Windale,"4 Lake Street, Windale NSW 2306",-32.99252,151.6831184
Independent,Enhance Benandarah," 10876 Princes Hwy, Benandarah NSW 2536",-35.647671,150.238946
Metro Fuel,Metro Fuel Marrickville,"93-99 Addison Road, Marrickville NSW 2204",-33.902431,151.164549
BP,BP Botany,"1579 Botany Road, Botany NSW 1579",-33.95269,151.201254
Metro Fuel,Metro Fuel Killarney Heights,"702-704 Warringah Road, Forestville NSW 2087",-33.761761,151.207051
BP,BP Wentworth Falls,"340 Great Western Highway, Wentworth Falls NSW 2782",-33.711395,150.360076
BP,BP Bolwarra Heights,"200 Paterson Road, BOLWARRA HEIGHTS NSW 2320",-32.701141,151.584574
BP,BP Griffith,"477 Banna Avenue, Griffith NSW 2680",-34.286856,146.039569
BP,BP Port Macquarie,"Cnr Pacific & Oxley Highways, PORT MACQUARIE NSW 2444",-31.463394,152.821504
BP,BP Katoomba,"199 Great Western Highway, Katoomba NSW 2780",-33.707047,150.316869
United,United Macksville,"44 Cooper Street, Macksville NSW 2447",-30.712884,152.921207
BP,BP Karuah,"403 Tarean Street, Karuah NSW 2324",-32.653968,151.962911
BP,BP Lithgow,"1106 Great Western Hwy., Lithgow NSW 2790",-33.484281,150.135169
BP,BP West Wyalong,"68 Main St., West Wyalong NSW 2671",-33.923685,147.209231
BP,BP Muswellbrook,"139-141 Maitland St, MUSWELLBROOK NSW 2333",-32.281797,150.900993
BP,BP Scone,"18-30 Kelly Street, SCONE NSW 2337",-32.040262,150.865386
Speedway,Speedway Revesby,"106 Milperra Rd, Revesby NSW 2212",-33.935697,151.008775
Shell,Westside Petroleum Glen Innes,"102 Church Street, Glen Innes NSW 2370",-29.743036,151.736774
Independent,Independent Burren Junction,"Junction City Hotel 63 Slacksmith St, BURREN JUNCTION NSW 2386",-30.104847,148.969931
Shell,Westside Petroleum West Cooma,"686 Snowy Mountains Highway, Cooma NSW 2630",-36.245671,149.054365
Costco,Costco Casula (Members only),"20 Parkersfarm Place, Casula NSW 2170",-33.958521,150.880116
Shell,Ben Boyd Service Station,"26 Mitchell St, Eden NSW 2551",-37.063694,149.902937
BP,BP Park Beach,"33 Ocean Parade, Coffs Harbour NSW 2450",-30.290509,153.137839
Liberty,YOGI'S PLACE SERVICE STATION,"85 Loder St, Quirindi NSW 2343",-31.516867,150.674731
Independent,Independent Dareton,"1-3 Tapio Street, Dareton NSW 2717",-34.095692,142.04023
Independent,Apex Petroleum Airds,"60 Riverside, Airds NSW 2560",-34.085854,150.828687
BP,BP Denistone East,"295 Quarry Rd, Denistone East NSW 2112",-33.795773,151.102887
Independent,BP Black Mountain Road House & Motel,"3174 New England Hig, Black Mountain NSW 2365",-30.315191,151.689355
Caltex,Caltex Gerringong,"2 Belinda Street, Gerringong NSW 2534",-34.744806,150.817129
Speedway,Speedway Auburn,"238 Cumberland Rd, Auburn NSW 2144",-33.864119,151.023111
Shell,Shell Medowie,"26 Ferodale Road, Medowie NSW 2318",-32.740177,151.854436
Metro Fuel,Metro Weston,"191-193 Cessnock Rd, Weston NSW 2326",-32.812484,151.443842
Speedway,Speedway Horsley Drive,"769 The Horsley Dr, SMITHFIELD NSW 2164",-33.8520884,150.9322197
Speedway,Speedway North St Marys,"91 Glossop St, North St Marys NSW 2760",-33.761031,150.780775
BP,BP Cootamundra,"30 Wallendoon St, Cootamundra NSW 2590",-34.64113,148.027084
Metro Fuel,Metro Tempe,"531 Princes Hwy, TEMPE NSW 2044",-33.9202585,151.1675418
Metro Fuel,Metro Marrickville,"103 Sydemham Road, Marrickville NSW 2204",-33.910197,151.163393
Speedway,Speedway Smithfield,"26-28 Smithfield Road, SMITHFIELD NSW 2164",-33.8514799,150.9429309
Metro Fuel,Metro Castle Cove,"327 Eastern Valley Way, Castle Cove NSW 2069",-33.784861,151.201044
Metro Fuel,Metro Petroleum Cooma,"42 Sharp Street, Cooma NSW 2630",-36.232923,149.131104
BP,BP Woy Woy,"57 Ocean Beach Road, Woy Woy NSW 2256",-33.494046,151.320113
BP,BP Brunswick Heads,"50 Tweed Street, Brunswick Heads NSW 2483",-28.541889,153.547371
Caltex,Caltex Wisemans Ferry,"5558 Old Northern Road, WISEMANS FERRY NSW 2775",-33.384704,150.98581
Independent,Biti Motors,"35 Balfour St, Culcairn NSW 2660",-35.668261,147.037361
Independent,Independent Kearsley,"18 Allandale St, Kearsley NSW 2325",-32.858663,151.395106
Independent,Independent Jerrys Plains,"2 Pagan Street, Jerrys Plains NSW 2330",-32.49689,150.91098
Shell,Shell Nyngan,"57 Pangee Street, Nyngan NSW 2825",-31.561481,147.19258
Caltex,Caltex The Oaks,"38 John St, The Oaks NSW 2570",-34.080127,150.570434
Metro Fuel,Metro Wyangan,"7  Wyangan Avenue, Griffith NSW 2680",-34.279536,146.042149
South West,South West Fuel - Temora Depot,"9 Ironbark St, Temora NSW 2666",-34.44753,147.55292
BP,Independent Boggabri,"11 Grantham Street, Boggabri NSW 2382",-30.710945,150.041783
Shell,Shell Forbes,"34 Sherriff Street, Forbes NSW 2871",-33.386785,148.009738
South West,South West Fuel - Murrumburrah,"294 Albury St, Murrumburrah NSW 2586",-34.55007,148.351382
Budget,Budget Petrol,"37 Crystal St., Petersham NSW 2049",-33.890509,151.158759
BP,BP Bourke,"23-25 Mooculta Street, Bourke NSW 2840",-30.083683,145.947091
Independent,Independent Kew,"149 Nancy Bird Walton Dr, Kew NSW 2439",-31.633701,152.723329
Mobil,Mobil Faulconbridge,"450 Great Western Hw, Faulconbridge NSW 2776",-33.694227,150.547766
Metro Fuel,Metro Redhead,"100 Collier Street, Redhead NSW 2290",-33.00878,151.710266
Independent,Independent Coraki,"102-104 Queen Elizabeth Drive, Coraki NSW 2471",-28.983164,153.284062
Independent,Independent Moruya,"95 Campbell St, Moruya NSW 2537",-35.912803,150.081955
South West,South West Fuel - Young,"31 Boorowa St, Young NSW 2594",-34.313505,148.300147
Independent,Independent Rylstone,"88 Louee St, Rylstone NSW 2849",-32.799163,149.970819
Speedway,Speedway Regents Park,"27-29 Amy Steet, Regents Park NSW 2143",-33.883705,151.026875
Shell,Shell Kurri Kurri,"307 Lang Street, KURRI KURRI NSW 2327",-32.820144,151.476887
Independent,Independent Kandos,"6 Ilford Rd, Kandos NSW 2848",-32.855325,149.970485
South West,South West Fuel - Ardlethan,"3 Wilson St, Ardlethan NSW 2665",-34.356874,146.899942
Budget,Budget  Erskineville,"25-33 Erskineville Road, ERSKINEVILLE NSW 2043",-33.8987718,151.1823214
South West,South West Fuel - Ariah Park,"Coolamon St, Ariah Park NSW 2665",-34.345158,146.573768
Metro Fuel,Metro Marrickville,"379 Enmore Road, Marrickville NSW 2204",-33.903912,151.168244
South West,South West Fuel - Barellan,"76 Yapunyah St, Barellan NSW 2665",-34.285412,146.573768
Independent,Independent Currabubula,"4 Davis Street, Currabubula NSW 2342",-31.260792,150.737884
South West,South West Fuel - Temora,"109 Hoskins St, Temora NSW 2666",-34.443697,147.53238
BP,BP Medowie,"701 Medowie Road, Medowie NSW 2318",-32.747568,151.867591
Independent,Independent West Hoxton,"198 Fifteenth Ave, West Hoxton NSW 2171",-33.92163,150.831476
Metro Fuel,Metro Fuel Greta,"28-30 High St, Greta NSW 2334",-32.683004,151.393001
Independent,Independent Krambach,"2/3728 Bucketts Way, Krambach NSW 2429",-32.051893,152.259104
South West,South West Fuel - Barmedman,"1 Mandamah Rd, Barmedman NSW 2668",-34.156159,147.388968
Enhance,Enhance Gerringong,"142 Fern St, Gerringong NSW 2534",-34.747577,150.827499
Independent,Independent Broken Hill,"90 Patton Street, Broken Hill NSW 2880",-31.980979,141.459057
South West,South West Fuel - Quandialla,"Second St, Quandialla NSW 2721",-34.010841,147.793165
Independent,Independent Oberon,"187, Oberon Street, Oberon NSW 2787",-33.703406,149.854611
Caltex,Caltex Smithfield,"16 Tait st, Smithfield NSW 2164",-33.846038,150.943591
Independent,Independent Nimbin,"20 Sibley Street, Nimbin NSW 2480",-28.593105,153.226825
Independent,Independent South Murwillumbah,"303 Tweed Valley Way, South Murwillumbah NSW 2484",-28.330639,153.401893
BP,BP Engadine,"963 Old Princes Hwy, Engadine NSW 2233",-34.064299,151.016705
Independent,Lake Mac Petroleum Fennel Bay,"283 Main Road, Fennell Bay NSW 2283",-32.991802,151.599842
Independent,Independent Nana Glen,"16-18 Nana Street, Nana Glen NSW 2450",-30.138077,153.007183
Shell,Shell Big Pineapple West Ballina,"482 River Street, West Ballina NSW 2478",-28.864035,153.535868
BP,BP Bermagui,"8 Wallaga Lake Road, Bermagui NSW 2546",-36.419997,150.064296
Independent,Independent Marrar,"3 York Street, Marrar NSW 2652",-34.825164,147.354093
Independent,Independent Brunswick Heads,"23 Old Pacific Highway, Brunswick Heads NSW 2483",-28.553497,153.545662
Metro Fuel,Metro Fuel Fairfield,"130 Hamilton  Road, Fairfield NSW 2165",-33.872643,150.945893
Shell,Shell Lennox Head,"44-48 Byron St, Lennox Head NSW 2478",-28.791958,153.588373
BP,BP Werrington,"569 Great Western Highway, Werrington NSW 2747",-33.768067,150.758376
Independent,Independent Bilambil,"381 Bilambil Road, Bilambil NSW 2486",-28.224524,153.466307
Independent,Independent West Ryde,"2-4 Chatham Road, West Ryde NSW 2114",-33.806645,151.086867
Shell,Shell Suffolk Park,"207 Broken Head Road, Suffolk Park NSW 2481",-28.68797,153.608247
Independent,Independent Murwillumbah,"89 Ewing St, Murwillumbah NSW 2484",-28.324004,153.395282
BP,BP Hastings Point,"1 Coast Road, Hastings Point NSW 2489",-28.356035,153.573286
Caltex,TASCO Albury North St,"127 North Street, Albury NSW 2640",-36.070464,146.94411
Caltex,TASCO Balranald Market St,"99 Market Street, Balranald NSW 2715",-34.63953,143.563591
Caltex,TASCO Broken Hill Kanandah Rd,"5 Kanandah Road, Broken Hill NSW 2880",-31.984398,141.432912
Caltex,TASCO Broken Hill Patton St,"84 Patton Street, Broken Hill NSW 2880",-31.981387,141.458615
Shell,TASCO Hay Sturt Hwy,"Sturt Hwy & Archer St, HAY SOUTH NSW 2711",-34.520145,144.838046
Shell,Shell Wellington,"16 Mitchell Hwy, Wellington NSW 2820",-32.540988,148.942839
Caltex,TASCO Corowa Cemetery Rd,"161 Cemetery Road, Corowa NSW 2646",-35.98942,146.369078
Caltex,TASCO Holbrook Albury St,"130 Albury Street, Holbrook NSW 2644",-35.721016,147.316407
Caltex,TASCO Leeton Pine Ave,"1 Pine Avenue, Leeton NSW 2705",-34.551465,146.399232
BP,BP Narromine,"1 Dandaloo Street, Narromine NSW 2821",-32.226533,148.240091
Independent,Independent GILLENBAH,"16322 Newell Highway, GILLENBAH NSW 2700",-34.7627245,146.5403563
Caltex,TASCO Tarcutta Hume Hwy,"Hume Highway, Tarcutta NSW 2652",-35.289188,147.720016
Caltex,TASCO Tumut Adelong Rd,"42 Adelong Road, Tumut NSW 2720",-35.29594,148.212938
Caltex,TASCO Wagga Edwards St,"Edwards St, Wagga Wagga NSW 2650",-35.117413,147.358263
Caltex,TASCO Wagga Fernleigh Rd,"131 Fernleigh Road, Wagga Wagga NSW 2650",-35.129978,147.341985
Caltex,TASCO Wagga Hammond Ave,"151 Hammond Ave, Wagga Wagga NSW 2650",-35.122317,147.396377
Caltex,Caltex Winmalee,"281 Hawkesbury Rd, Winmalee NSW 2777",-33.682233,150.59972
BP,BP Goulburn (Merino Fuels),"70 Clifford Street, Goulburn NSW 2580",-34.752102,149.717837
Independent,Independent Port Macquarie,"156 Gordon St, Port Macquarie NSW 2444",-31.435199,152.900581
Mobil 1,Mobil 1 Carlingford Car Care,"482 North Rocks Rd, Carlingford NSW 2118",-33.765073,151.057902
Caltex,Hastings Co-op,"4 High Street, Wauchope NSW 2446",-31.457996,152.735295
Mobil,Mobil The Oaks,"1190 Burragorang Rd, The Oaks NSW 2570",-34.075199,150.537822
BP,BP Queanbeyan,"44-46 Lowe Street, QUEANBEYAN NSW 2620",-35.354199,149.232123
Mobil,Mobil Silverdale,"2320 Silverdale Rd, Silverdale NSW 2752",-33.890625,150.618748
Independent,Independent Gunnedah,"3 Railway Ave, Gunnedah NSW 2380",-30.977067,150.243826
Metro Fuel,Metro Fuel Cremorne,"51 Spofforth St, CREMORNE NSW 2090",-33.832753,151.229455
Budget,Budget Petrol Eastlakes,"102 Maloney St, Eastlakes NSW 2018",-33.9309968,151.2055689
BP,BP North Richmond,"3 Bells Line Of Road, NORTH RICHMOND NSW 2754",-33.582914,150.722427
Caltex,Uncle Leo's,"Lot 1A, Campbelltown, Glenfield NSW 2167",-33.962522,150.88144
Independent,Independent Mullumbimby,"2 Argyle Street, Mullumbimby NSW 2482",-28.552966,153.503973
BP,Campbells Fuel Service Moree,"423 Frome St, Moree NSW 2400",-29.482235,149.846388
Independent,Aberdare Fuel & Lotto,"68 Aberdare Road, Aberdare NSW 2325",-32.841209,151.367683
Metro Fuel,Metro Fuel Cliftleigh,"80 Main Road, Cliftleigh NSW 2321",-32.791759,151.519068
Independent,Independent Blayney,"3 Maria Street, Blayney NSW 2799",-33.526097,149.25815
Metro Fuel,Metro Fuel Blacktown,"140 Flushcombe Road, Blacktown NSW 2148",-33.777528,150.907812
Independent,Independent Batemans Bay,"1 SHARON RD, BATEMANS BAY NSW 2536",-35.7189985,150.1733949
Independent,Independent Ingleburn,"21-23 Cumberland Rd, Ingleburn NSW 2565",-33.996616,150.871749
BP,BP Anna Bay,"133-135 Gan Gan Rd, Anna Bay NSW 2316",-32.777799,152.084106
Independent,Independent Broken Hill,"1 Blende St, Broken Hill NSW 2880",-31.964506,141.453489
Independent,APW,"449 Great Western Highway, WENTWORTHVILLE NSW 2145",-33.813328,150.95825
Independent,Independent Kogarah,"81 Barton St, Kogarah NSW 2217",-33.973716,151.146124
BP,BP Macquarie Fields,"72 Harold St, Macquarie Fields NSW 2564",-33.985109,150.893446
Independent,Independent Tucabia,"12 Cordini St, Tucabia NSW 2462",-29.667924,153.108249
Matilda,Matilda Birmingham Gardens,"77 Sandgate Rd, Birmingham Gardens NSW 2287",-32.895758,151.681771
BP,BP Bankstown,"126 Chapel Rd South, Bankstown NSW 2200",-33.92787,151.029816
Independent,Avondale Auto Centre,"677 Freemans Drive, Cooranbong NSW 2265",-33.069657,151.463666
BP,BP Lake Munmorah,"335 Pacific Highway, Lake Munmorah NSW 2259",-33.190117,151.567872
BP,BP Lugarno,"1046 Forest Road, Lugarno NSW 2210",-33.97741,151.046923
Shell,Tamarang Servicentre,"115 Station Street, Quirindi NSW 2343",-31.501747,150.68102
Independent,Independent Coonabarabran,"52 Charles St, COONABARABRAN NSW 2357",-31.271681,149.279378
Budget,Budget Petrol,"365 Liverpool Rd, South Strathfield NSW 2135",-33.88832,151.090624
Shell,Shell Cardiff,"200 Main Road, Cardiff NSW 2285",-32.941025,151.668436
Independent,Payless Fuel Sydenham,"31-35 Unwins Bridge, Sydenham NSW 2044",-33.914718,151.168451
Independent,EJ Stop N Save,"9 Davies Rd, Padstow NSW 2211",-33.947202,151.037156
Independent,Independent Darlington Point,"22 Carrington Street, Darlington Point NSW 2706",-34.569056,146.000015
Westside,Westside Doonside,"13-15 Doonside Rd, Doonside NSW 2767",-33.765383,150.869643
Independent,Independent Ivanhoe,"28 Columbus Street, Ivanhoe NSW 2878",-32.900361,144.302027
Metro Fuel,Metro Griffith,"33 Griffin Ave, Griffith NSW 2680",-34.285349,146.027868
Independent,Independent Darlington Point,"7 Sturt Highway, DARLINGTON POINT NSW 2706",-34.593806,145.992521
Independent,VELOX PETROLEUM,"358 Hoxton Park Road, HOXTON PARK NSW 2171",-33.928228,150.881725
BP,Campbell's Fuel BP,"309 Byron St, Inverell NSW 2360",-29.765854,151.122144
Shell,Shell Coonamble,"121 Castlereagh St, Coonamble NSW 2829",-30.961633,148.390564
Independent,Independent Glen Innes,"202 Bourke St, Glen Innes NSW 2370",-29.739097,151.737595
BP,BP Boolaroo,"No 6 Main Road, Boolaroo NSW 2284",-32.950534,151.623698
Speedway,Speedway Birrong,"1/158 Auburn Rd, Birrong NSW 2143",-33.897406,151.021495
Metro Fuel,Metro Fuel Williamtown,"3 Williamtown Dr, Williamtown NSW 2318",-32.811621,151.843343
Independent,Independent Grenfell,"39 Alexandra St, GRENFELL NSW 2810",-33.893224,148.156799
Shell,Shell Parkes,"Cnr Currajong & Webb St, Parkes NSW 2870",-33.122221,148.174033
Independent,Cringila Petroleum,"95 Five Islands Road, Cringila NSW 2502",-34.465919,150.871738
Independent,Roger Moore PTY LTD,"76 Hope Street, Warialda NSW 2402",-29.541001,150.576821
BP,BP Wilberforce,"362 Putty Road, Wilberforce NSW 2756",-33.529775,150.831034
Independent,Independent Fingal Bay,"5 Boulder Bay Road, Fingal Bay NSW 2315",-32.749116,152.1694
Caltex,Caltex Kurri Kurri,"95 Northcote St, Kurri Kurri NSW 2327",-32.812128,151.475546
BP,Tom Thumb Service Station,"17 Ellen Street, Wollongong NSW 2500",-34.430039,150.892405
BP,BP Edgecliff,"67 New South Head Rd, EDGECLIFF NSW 2027",-33.876974,151.231099
Independent,Independent Lyndhurst,"6518 Mid Western Hwy, Lyndhurst NSW 2797",-33.67214,149.039048
Shell,Shell Balranald,"203 Market Street, Balranald NSW 2715",-34.631794,143.553832
Independent,Independent Camden,"8 Argyle St, CAMDEN NSW 2570",-34.0537725,150.7001647
Metro Fuel,Metro Fuel Regents Park,"360 Park Road, Regents Park NSW 2143",-33.879403,151.024905
Independent,FREEDOM FUEL VINEYARD,"1540 Windsor Road, Vineyard NSW 2765",-33.650292,150.862246
Shell,Shell Chinderah,"2-12 Chinderah Bay Drive, Chinderah NSW 2478",-28.227274,153.557163
Independent,Calvi Petrol Station,"320 Lane Cove Road, North Ryde NSW 2113",-33.792349,151.120171
Metro Fuel,Metro Fuel Ruse,"2 Acacia Av, Ruse NSW 2560",-34.07299,150.841894
Independent,Independent Eglinton,"21 Park Street, Eglinton NSW 2795",-33.379069,149.543477
Independent,Independent Tarago,"2 Braidwood Rd, Tarago NSW 2580",-35.069874,149.654825
Independent,Al Mustafa Petrol,"1/3 Haldon St, Lakemba NSW 2195",-33.917964,151.07633
Independent,Independent Casino,"169 Canterbury St, CASINO NSW 2470",-28.862723,153.046427
Caltex,Caltex Greta,"2021 New England Hwy, Greta NSW 2334",-32.667237,151.374678
BP,BP Milton,"32-36 Princes Highway, MILTON NSW 2538",-35.313425,150.433152
Enhance,Enhance Port Kembla,"2-4 Church Street, Port Kembla NSW 2505",-34.485609,150.903275
Independent,Independent Boomi,"Corner Bruxner Road & Bensons Street, Boomi NSW 2405",-28.721694,149.581547
Independent,Tanwar Petroleum,"281 New Canterbury Rd, Lewisham NSW 2049",-33.898544,151.145666
Independent,Independent Moss Vale,"2 Waite Street, Moss Vale NSW 2577",-34.550401,150.367764
Independent,Independent Berry,"79 Queen St, Berry NSW 2535",-34.775051,150.695431
BP,BP Warwick Farm,"6 Hume Hwy, Warwick Farm NSW 2171",-33.914284,150.930756
BP,BP Lansvale,"115-119 Hume Hwy, Lansvale NSW 2166",-33.89373,150.958729
BP,BP Dundas,"256 Kissing Point Rd, DUNDAS NSW 2117",-33.798888,151.054368
BP,BP Lane Cove,"62-70 Epping Rd, Lane Cove NSW 2066",-33.811106,151.164217
BP,BP Redfern,"411-417 Cleveland St, REDFERN NSW 2016",-33.891804,151.213294
Independent,Independent Neath,"66-68 Cessnock Road, Neath NSW 2326",-32.826152,151.414131
BP,BP St Marys South,"12 Gallipoli St, St Marys NSW 2760",-33.781325,150.771133
BP,BP Croydon Park,"236-240 Georges Rive, Croydon Park NSW 2133",-33.896411,151.105293
BP,BP Manly,"133-139 Pittwater Rd, MANLY NSW 2095",-33.7903441,151.2848154
BP,BP Rose Bay,"599 Old South Head Rd, Rose Bay NSW 2029",-33.869232,151.277138
BP,BP Hoxton Park,"Lot 1 Cowpasture Road, HOXTON PARK NSW 2171",-33.922918,150.848727
Metro Fuel,Metro Punchbowl,"10-12 Park Ave, Punchbowl NSW 2196",-33.918046,151.06318
Independent,Independent Kulnura,"1154 George Downes Dr, KULNURA NSW 2250",-33.2201883,151.2146419
Independent,Independent Ramsgate,"112-114 Ramsgate Rd, Ramsgate NSW 2217",-33.984424,151.14014
Independent,Independent Scone,"66 Kelly Street, Scone NSW 2337",-32.043793,150.866228
Metro Fuel,Metro Highfields,"317A Pacific Hwy, Highfields NSW 2289",-32.956683,151.705755
BP,BP Woolgoolga,"35 River Street, Woolgoolga NSW 2456",-30.114558,153.192727
Independent,Independent Boorowa,"84-86 Marsden Street, Boorowa NSW 2586",-34.443024,148.715102
Independent,Independent Stroud,"1 Cowper St, Stroud NSW 2425",-32.390934,151.95633
