id,postcode,sa3name,region,Lat_precise,Long_precise,SA2_NAME_2016,lgaregion,lgacode
3187,2338,Tamworth - Gunnedah,R3,-31.777585,151.0487484,Scone Region,Upper Hunter Shire,17620
2905,2338,Tamworth - Gunnedah,R3,-31.7638982,150.8325894,Scone Region,Upper Hunter Shire,17620
2906,2338,Tamworth - Gunnedah,R3,-31.7856964,150.7904712,Scone Region,Upper Hunter Shire,17620
2907,2338,Tamworth - Gunnedah,R3,-31.801377,150.9660089,Scone Region,Upper Hunter Shire,17620
2908,2338,Tamworth - Gunnedah,R3,-31.7683297,150.9476432,Scone Region,Upper Hunter Shire,17620
2909,2338,Tamworth - Gunnedah,R3,-31.7716047,151.0698417,Scone Region,Upper Hunter Shire,17620
2910,2339,Tamworth - Gunnedah,R3,-31.7626107,150.608552,Quirindi,Liverpool Plains,14920
2911,2339,Tamworth - Gunnedah,R3,-31.5636219,150.6992881,Quirindi,Liverpool Plains,14920
2912,2339,Tamworth - Gunnedah,R3,-31.8129282,150.3177453,Quirindi,Liverpool Plains,14920
2913,2339,Tamworth - Gunnedah,R3,-31.6592779,150.8554842,Quirindi,Liverpool Plains,14920
2914,2339,Tamworth - Gunnedah,R3,-31.7917133,150.5415601,Quirindi,Liverpool Plains,14920
2915,2339,Tamworth - Gunnedah,R3,-31.7994426,150.4474282,Quirindi,Liverpool Plains,14920
2916,2339,Tamworth - Gunnedah,R3,-31.7297688,150.4345813,Quirindi,Liverpool Plains,14920
2917,2339,Tamworth - Gunnedah,R3,-31.6825073,150.6498019,Quirindi,Liverpool Plains,14920
2918,2339,Tamworth - Gunnedah,R3,-31.8121951,150.6506466,Quirindi,Liverpool Plains,14920
2919,2339,Tamworth - Gunnedah,R3,-31.65,150.733333,Quirindi,Liverpool Plains,14920
2920,2340,Tamworth - Gunnedah,R3,-30.9628196,150.8353199,Tamworth Region,Tamworth Regional,17310
20266,2340,Tamworth - Gunnedah,R3,-31.5999492,151.2837928,Tamworth Region,Upper Hunter Shire,17620
2921,2340,Tamworth - Gunnedah,R3,-31.0011177,150.7773657,Tamworth Region,Tamworth Regional,17310
2922,2340,Tamworth - Gunnedah,R3,-31.1525716,150.7657423,Tamworth Region,Tamworth Regional,17310
2923,2340,Tamworth - Gunnedah,R3,-31.3945938,151.1429844,Tamworth Region,Tamworth Regional,17310
2924,2340,Tamworth - Gunnedah,R3,-31.133333,150.95,Tamworth - East,Tamworth Regional,17310
2925,2340,Tamworth - Gunnedah,R3,-30.9842309,150.4494269,Gunnedah Region,Tamworth Regional,17310
2926,2340,Tamworth - Gunnedah,R3,-31.048611,150.973611,Tamworth Region,Tamworth Regional,17310
20267,2340,Tamworth - Gunnedah,R3,-31.3408733,151.1734571,Tamworth Region,Walcha,17850
2927,2340,Tamworth - Gunnedah,R3,-31.2237189,151.1614394,Tamworth Region,Tamworth Regional,17310
2928,2340,Tamworth - Gunnedah,R3,-31.089722,150.943611,Tamworth - North,Tamworth Regional,17310
20268,2340,Tamworth - Gunnedah,R3,-31.3723239,150.8817577,Tamworth Region,Liverpool Plains,14920
2929,2340,Tamworth - Gunnedah,R3,-31.001841,150.8325684,Tamworth Region,Tamworth Regional,17310
2930,2340,Tamworth - Gunnedah,R3,-31.277396,150.9091005,Tamworth Region,Tamworth Regional,17310
2931,2340,Tamworth - Gunnedah,R3,-31.3038188,150.8211363,Tamworth Region,Tamworth Regional,17310
2932,2340,Tamworth - Gunnedah,R3,-31.0186965,150.8725666,Tamworth Region,Tamworth Regional,17310
2933,2340,Tamworth - Gunnedah,R3,-31.5172358,151.2007734,Tamworth Region,Tamworth Regional,17310
2934,2340,Tamworth - Gunnedah,R3,-31.124722,150.915,Tamworth - East,Tamworth Regional,17310
2935,2340,Tamworth - Gunnedah,R3,-30.8930123,150.4801661,Gunnedah Region,Tamworth Regional,17310
2936,2340,Tamworth - Gunnedah,R3,-31.158333,150.909167,Tamworth - East,Tamworth Regional,17310
2937,2340,Tamworth - Gunnedah,R3,-31.2419782,150.9561771,Tamworth Region,Tamworth Regional,17310
2938,2340,Tamworth - Gunnedah,R3,-30.993934,150.9423702,Tamworth Region,Tamworth Regional,17310
2939,2340,Tamworth - Gunnedah,R3,-31.108333,150.991667,Tamworth - North,Tamworth Regional,17310
2940,2340,Tamworth - Gunnedah,R3,-31.078056,150.926111,Tamworth - North,Tamworth Regional,17310
2941,2340,Tamworth - Gunnedah,R3,-31.4696702,151.1253919,Tamworth Region,Tamworth Regional,17310
2942,2340,Tamworth - Gunnedah,R3,-31.3073388,151.2197155,Tamworth Region,Tamworth Regional,17310
2943,2340,Tamworth - Gunnedah,R3,-31.048611,150.884722,Tamworth - North,Tamworth Regional,17310
2944,2340,Tamworth - Gunnedah,R3,-31.1579386,151.060076,Tamworth Region,Tamworth Regional,17310
2945,2340,Tamworth - Gunnedah,R3,-30.9656505,150.639396,Tamworth Region,Tamworth Regional,17310
20269,2340,Tamworth - Gunnedah,R3,-31.111111,150.913611,Tamworth - East,Tamworth Regional,17310
2946,2340,Tamworth - Gunnedah,R3,-31.083333,150.904167,Tamworth - West,Tamworth Regional,17310
2947,2340,Tamworth - Gunnedah,R3,-31.092748,150.9320334,Tamworth - North,Tamworth Regional,17310
2948,2340,Tamworth - Gunnedah,R3,-31.1111,150.914,Tamworth - East,Tamworth Regional,17310
2949,2340,Tamworth - Gunnedah,R3,-31.2269018,150.9183716,Tamworth Region,Tamworth Regional,17310
2950,2340,Tamworth - Gunnedah,R3,-31.0424532,150.820235,Tamworth Region,Tamworth Regional,17310
2951,2340,Tamworth - Gunnedah,R3,-31.1652,150.8512,Tamworth Region,Tamworth Regional,17310
2952,2340,Tamworth - Gunnedah,R3,-31.2160983,151.3239446,Tamworth Region,Tamworth Regional,17310
2953,2340,Tamworth - Gunnedah,R3,-31.1,150.916667,Tamworth - East,Tamworth Regional,17310
2954,2340,Tamworth - Gunnedah,R3,-31.0967303,150.8493059,Tamworth - West,Tamworth Regional,17310
2955,2340,Tamworth - Gunnedah,R3,-31.3,151.15,Tamworth Region,Tamworth Regional,17310
2956,2341,Tamworth - Gunnedah,R3,-31.3599657,150.6052865,Quirindi,Liverpool Plains,14920
2957,2342,Tamworth - Gunnedah,R3,-31.256315,150.7481885,Quirindi,Gunnedah,13550
2958,2342,Tamworth - Gunnedah,R3,-31.1026277,150.5113454,Gunnedah Region,Gunnedah,13550
2959,2343,Tamworth - Gunnedah,R3,-31.6447819,150.2344146,Quirindi,Liverpool Plains,14920
20270,2343,Tamworth - Gunnedah,R3,-31.5061,150.637,Quirindi,Liverpool Plains,14920
2960,2343,Tamworth - Gunnedah,R3,-31.6418608,149.8998994,Quirindi,Liverpool Plains,14920
2961,2343,Tamworth - Gunnedah,R3,-31.4015935,150.4301483,Quirindi,Liverpool Plains,14920
2962,2343,Tamworth - Gunnedah,R3,-31.45588,150.1464699,Quirindi,Liverpool Plains,14920
2963,2343,Tamworth - Gunnedah,R3,-31.5941503,150.1175979,Quirindi,Liverpool Plains,14920
2964,2343,Tamworth - Gunnedah,R3,-31.4929248,150.4605414,Quirindi,Liverpool Plains,14920
2965,2343,Tamworth - Gunnedah,R3,-31.4256656,150.6829515,Quirindi,Liverpool Plains,14920
2966,2343,Tamworth - Gunnedah,R3,-31.508056,150.68,Quirindi,Liverpool Plains,14920
2967,2343,Tamworth - Gunnedah,R3,-31.3870615,150.2469001,Quirindi,Liverpool Plains,14920
24083,2343,Tamworth - Gunnedah,R3,-31.6447819,150.2344146,Quirindi,Liverpool Plains,14920
2968,2343,Tamworth - Gunnedah,R3,-31.5501711,150.8267755,Quirindi,Liverpool Plains,14920
2969,2343,Tamworth - Gunnedah,R3,-31.5948403,150.5450137,Quirindi,Liverpool Plains,14920
2970,2343,Tamworth - Gunnedah,R3,-31.6247443,150.4054727,Quirindi,Liverpool Plains,14920
2971,2343,Tamworth - Gunnedah,R3,-31.4885932,150.1000404,Quirindi,Liverpool Plains,14920
20271,2343,Tamworth - Gunnedah,R3,-31.6384,150.178,Quirindi,Liverpool Plains,14920
2972,2344,Tamworth - Gunnedah,R3,-31.215278,150.817778,Tamworth Region,Tamworth Regional,17310
2973,2344,Tamworth - Gunnedah,R3,-31.0599668,150.7613837,Tamworth Region,Tamworth Regional,17310
2974,2345,Tamworth - Gunnedah,R3,-30.929444,150.845,Tamworth Region,Tamworth Regional,17310
2975,2345,Tamworth - Gunnedah,R3,-30.8593172,150.9038289,Tamworth Region,Tamworth Regional,17310
20272,2346,Tamworth - Gunnedah,R3,-30.5975285,150.4982995,Tamworth Region,Tamworth Regional,17310
2976,2346,Tamworth - Gunnedah,R3,-30.7239816,150.7744598,Tamworth Region,Tamworth Regional,17310
2977,2346,Tamworth - Gunnedah,R3,-30.8039637,150.7484169,Tamworth Region,Tamworth Regional,17310
2978,2346,Tamworth - Gunnedah,R3,-30.7314993,150.7250673,Tamworth Region,Tamworth Regional,17310
20273,2346,Tamworth - Gunnedah,R3,-30.6870373,150.6749653,Tamworth Region,Tamworth Regional,17310
20274,2346,Tamworth - Gunnedah,R3,-30.7539835,150.6843998,Tamworth Region,Tamworth Regional,17310
20275,2346,Tamworth - Gunnedah,R3,-30.7843005,150.620526,Tamworth Region,Tamworth Regional,17310
2979,2346,Tamworth - Gunnedah,R3,-30.6478258,150.6666274,Tamworth Region,Tamworth Regional,17310
20276,2346,Tamworth - Gunnedah,R3,-30.4843152,150.9783723,Tamworth Region,Uralla,17650
20277,2346,Tamworth - Gunnedah,R3,-30.6768,150.651,Tamworth Region,Tamworth Regional,17310
20278,2346,Tamworth - Gunnedah,R3,-30.728472,150.5182539,Tamworth Region,Tamworth Regional,17310
2980,2347,Tamworth - Gunnedah,R3,-30.5272364,150.40706,Tamworth Region,Gwydir,13660
2981,2347,Tamworth - Gunnedah,R3,-30.3744113,150.6176231,Tamworth Region,Gwydir,13660
2982,2347,Tamworth - Gunnedah,R3,-30.022901,150.366196,Inverell Region - West,Gwydir,13660
2983,2347,Tamworth - Gunnedah,R3,-30.2341378,150.5693714,Inverell Region - West,Gwydir,13660
2984,2347,Tamworth - Gunnedah,R3,-30.1328188,150.7334193,Inverell Region - West,Gwydir,13660
2985,2347,Tamworth - Gunnedah,R3,-30.2320551,150.7301032,Inverell Region - West,Gwydir,13660
2986,2347,Tamworth - Gunnedah,R3,-30.1919,150.51,Inverell Region - West,Gwydir,13660
2987,2347,Tamworth - Gunnedah,R3,-30.2941812,150.7993357,Tamworth Region,Gwydir,13660
2988,2347,Tamworth - Gunnedah,R3,-30.3313859,150.4098562,Tamworth Region,Gwydir,13660
2989,2347,Tamworth - Gunnedah,R3,-30.5103308,150.5045858,Tamworth Region,Gwydir,13660
2990,2347,Tamworth - Gunnedah,R3,-30.3557789,150.4375381,Tamworth Region,Gwydir,13660
2991,2347,Tamworth - Gunnedah,R3,-30.5375211,150.6060699,Tamworth Region,Gwydir,13660
2992,2347,Tamworth - Gunnedah,R3,-30.3322111,150.9072534,Tamworth Region,Gwydir,13660
20280,2347,Tamworth - Gunnedah,R3,-30.140946,150.4470589,Inverell Region - West,Gwydir,13660
2993,2347,Tamworth - Gunnedah,R3,-30.4064114,150.7946209,Tamworth Region,Gwydir,13660
2994,2348,,R3,-31.2532,146.921,Nyngan - Warren,Bogan,10950
2995,2350,Armidale,R3,-30.2327946,152.0055458,Armidale Region - North,Armidale Regional,10180
2996,2350,Armidale,R3,-30.355202,151.1912577,Armidale Region - South,Armidale Regional,10180
2997,2350,Armidale,R3,-30.538,151.679,Armidale,Armidale Regional,10180
2998,2350,Armidale,R3,-30.5523673,151.8255643,Armidale Region - North,Armidale Regional,10180
2999,2350,Armidale,R3,-30.5015616,151.6661993,Armidale,Armidale Regional,10180
22822,2350,Armidale,R3,-30.49,151.641,Armidale,Armidale Regional,10180
22823,2350,Armidale,R3,-30.5016,151.666,Armidale,Armidale Regional,10180
3000,2350,Armidale,R3,-30.5029,151.675,Armidale,Armidale Regional,10180
3001,2350,Armidale,R3,-30.525912,151.6423683,Armidale,Armidale Regional,10180
1598,2350,Inverell - Tenterfield,R3,-30.2851,151.556,Armidale Region - North,Armidale Regional,10180
3002,2350,Armidale,R3,-30.285122,151.5563089,Armidale Region - North,Armidale Regional,10180
3003,2350,Armidale,R3,-30.5811686,151.7498414,Armidale,Armidale Regional,10180
3004,2350,Armidale,R3,-30.5677,151.752,Armidale,Armidale Regional,10180
3005,2350,Armidale,R3,-30.6092546,151.7018464,Armidale Region - South,Armidale Regional,10180
3006,2350,Armidale,R3,-30.4379176,151.737836,Armidale Region - North,Armidale Regional,10180
3007,2350,Armidale,R3,-30.4110227,151.5745623,Armidale Region - North,Armidale Regional,10180
3008,2350,Armidale,R3,-30.4297226,151.6454044,Armidale Region - North,Armidale Regional,10180
3009,2350,Armidale,R3,-30.5016,151.666,Armidale,Armidale Regional,10180
3010,2350,Armidale,R3,-30.7204198,151.7539161,Armidale Region - South,Armidale Regional,10180
3011,2350,Armidale,R3,-30.5705652,151.9089474,Armidale Region - North,Armidale Regional,10180
3012,2350,Armidale,R3,-30.5189146,151.5019256,Armidale Region - South,Armidale Regional,10180
3013,2350,Armidale,R3,-30.5329911,152.2003882,Armidale Region - North,Armidale Regional,10180
3014,2350,Armidale,R3,-30.5771475,151.6362736,Armidale Region - South,Armidale Regional,10180
3015,2350,Armidale,R3,-30.3644023,152.0256771,Armidale Region - North,Armidale Regional,10180
3016,2350,Armidale,R3,-30.4925,151.65,Armidale,Armidale Regional,10180
3017,2350,Armidale,R3,-30.5675,151.864,Armidale Region - North,Armidale Regional,10180
3018,2350,Armidale,R3,-30.523,151.676,Armidale,Armidale Regional,10180
3019,2350,Armidale,R3,-30.5028,151.68,Armidale,Armidale Regional,10180
3020,2350,Armidale,R3,-30.3932478,151.7531852,Armidale Region - North,Armidale Regional,10180
3021,2350,Armidale,R3,-30.5610718,151.5801181,Armidale Region - South,Armidale Regional,10180
3022,2350,Armidale,R3,-30.4944256,151.5544836,Armidale Region - South,Armidale Regional,10180
3023,2350,Armidale,R3,-30.5236,151.65,Armidale,Armidale Regional,10180
3024,2350,Armidale,R3,-30.5376,151.651,Armidale,Armidale Regional,10180
3025,2350,Armidale,R3,-30.4605,151.685,Armidale,Armidale Regional,10180
3026,2350,Armidale,R3,-30.3897002,151.9221168,Armidale Region - North,Armidale Regional,10180
3027,2350,Armidale,R3,-30.4222923,151.7276039,Armidale Region - North,Armidale Regional,10180
3028,2350,Armidale,R3,-30.0966302,152.032266,Armidale Region - North,Armidale Regional,10180
3029,2350,Armidale,R3,-30.5015616,151.6661993,Armidale,Armidale Regional,10180
3030,2350,Armidale,R3,-30.5231739,152.154937,Armidale Region - North,Armidale Regional,10180
3031,2350,Armidale,R3,-30.2528733,152.200731,Armidale Region - North,Armidale Regional,10180
3032,2351,Armidale,R3,-30.498708,151.6448128,Armidale,Armidale Regional,10180
3033,2352,Tamworth - Gunnedah,R3,-31.05,151.05,Tamworth Region,Tamworth Regional,17310
3034,2352,Tamworth - Gunnedah,R3,-31.0506514,151.1934886,Tamworth Region,Tamworth Regional,17310
3035,2352,Tamworth - Gunnedah,R3,-31.0675445,151.1188778,Tamworth Region,Tamworth Regional,17310
3036,2352,Tamworth - Gunnedah,R3,-31.071944,151.003611,Tamworth Region,Tamworth Regional,17310
3037,2353,Tamworth - Gunnedah,R3,-30.9728211,151.0704263,Tamworth Region,Tamworth Regional,17310
3038,2354,Tamworth - Gunnedah,R3,-31.262788,151.549993,Walcha,Walcha,17850
3039,2354,Tamworth - Gunnedah,R3,-30.7580196,151.4515731,Armidale Region - South,Walcha,17850
3040,2354,Tamworth - Gunnedah,R3,-30.8024563,151.4365306,Armidale Region - South,Walcha,17850
1531,2354,Tamworth - Gunnedah,R3,-31.017474,151.864725,Walcha,Walcha,17850
1532,2354,Tamworth - Gunnedah,R3,-31.298333,151.409444,Walcha,Walcha,17850
1533,2354,Tamworth - Gunnedah,R3,-31.414817,151.6969114,Walcha,Walcha,17850
1534,2354,Tamworth - Gunnedah,R3,-31.2025,152.106,Walcha,Walcha,17850
1535,2354,Tamworth - Gunnedah,R3,-30.9852458,151.5932704,Walcha,Walcha,17850
20281,2354,Tamworth - Gunnedah,R3,-30.9109545,151.4034244,Walcha,Walcha,17850
1536,2354,Tamworth - Gunnedah,R3,-30.8521108,151.4267675,Armidale Region - South,Walcha,17850
1537,2354,Tamworth - Gunnedah,R3,-30.9186664,151.2997389,Walcha,Walcha,17850
1538,2354,Tamworth - Gunnedah,R3,-31.2025256,152.1063005,Walcha,Walcha,17850
1539,2355,Tamworth - Gunnedah,R3,-30.8697795,151.1512433,Tamworth Region,Tamworth Regional,17310
1540,2355,Tamworth - Gunnedah,R3,-30.6001,151.074,Tamworth Region,Tamworth Regional,17310
1541,2355,Tamworth - Gunnedah,R3,-30.7235404,151.0509273,Tamworth Region,Tamworth Regional,17310
1542,2356,Moree - Narrabri,R3,-30.5436583,148.96649,Narrabri Region,Narrabri,15750
20282,2357,Dubbo,R3,-31.4859331,149.8287478,Coonabarabran,Warrumbungle Shire,18020
20283,2357,Dubbo,R3,-31.4521,149.493,Coonabarabran,Warrumbungle Shire,18020
1543,2357,Dubbo,R3,-31.1538004,149.1526657,Coonabarabran,Warrumbungle Shire,18020
1544,2357,Dubbo,R3,-31.274729,149.2804192,Coonabarabran,Warrumbungle Shire,18020
20284,2357,Dubbo,R3,-31.145693,149.4244995,Coonabarabran,Warrumbungle Shire,18020
20285,2357,Dubbo,R3,-31.4238902,149.0751197,Coonabarabran,Warrumbungle Shire,18020
1545,2357,Dubbo,R3,-31.2857718,149.6618089,Coonabarabran,Warrumbungle Shire,18020
1546,2357,Dubbo,R3,-31.1076876,149.6096264,Coonabarabran,Warrumbungle Shire,18020
20286,2357,Dubbo,R3,-31.3631826,149.2585391,Coonabarabran,Warrumbungle Shire,18020
1547,2357,Dubbo,R3,-31.3598168,149.3242272,Coonabarabran,Warrumbungle Shire,18020
20287,2357,Dubbo,R3,-31.3801,149.316,Coonabarabran,Warrumbungle Shire,18020
1548,2357,Dubbo,R3,-31.0829,149.148,Coonabarabran,Warrumbungle Shire,18020
1549,2358,Armidale,R3,-30.5725263,151.5396199,Armidale Region - South,Uralla,17650
1550,2358,Armidale,R3,-30.3025313,151.0002523,Armidale Region - South,Uralla,17650
1551,2358,Armidale,R3,-30.6086227,151.289675,Armidale Region - South,Uralla,17650
1553,2358,Armidale,R3,-30.699893,151.6061431,Armidale Region - South,Uralla,17650
1554,2358,Armidale,R3,-30.5170184,151.121023,Armidale Region - South,Uralla,17650
1555,2358,Armidale,R3,-30.7098219,151.7104301,Armidale Region - South,Uralla,17650
1556,2358,Armidale,R3,-30.6086074,151.4880589,Armidale Region - South,Uralla,17650
1557,2358,Armidale,R3,-30.764393,151.5888013,Armidale Region - South,Uralla,17650
1558,2358,Armidale,R3,-30.4331543,151.2186226,Armidale Region - South,Uralla,17650
1559,2358,Armidale,R3,-30.6414818,151.4915632,Armidale Region - South,Uralla,17650
1560,2358,Armidale,R3,-30.4631048,151.320292,Armidale Region - South,Uralla,17650
20288,2359,Inverell - Tenterfield,R3,-30.3025,151,Armidale Region - South,Uralla,17650
1561,2359,Inverell - Tenterfield,R3,-30.0667816,150.9177942,Inverell Region - West,Uralla,17650
1562,2359,Inverell - Tenterfield,R3,-30.2800269,151.1079173,Armidale Region - South,Uralla,17650
1563,2360,Inverell - Tenterfield,R3,-29.8078636,151.0602752,Inverell Region - West,Inverell,14220
20289,2360,Inverell - Tenterfield,R3,-29.7942136,151.1986861,Inverell Region - East,Inverell,14220
1564,2360,Inverell - Tenterfield,R3,-29.5988137,151.1541564,Inverell Region - East,Inverell,14220
1565,2360,Inverell - Tenterfield,R3,-29.5356849,150.9943777,Inverell Region - East,Inverell,14220
1566,2360,Inverell - Tenterfield,R3,-29.831946,150.8576648,Inverell Region - West,Inverell,14220
1567,2360,Inverell - Tenterfield,R3,-29.8133651,151.2605215,Inverell Region - East,Inverell,14220
1568,2360,Inverell - Tenterfield,R3,-29.85,151.12,Inverell Region - East,Inverell,14220
1569,2360,Inverell - Tenterfield,R3,-29.4233188,150.9503706,Inverell Region - East,Inverell,14220
1570,2360,Inverell - Tenterfield,R3,-29.7727688,150.9896513,Inverell Region - West,Inverell,14220
1571,2360,Inverell - Tenterfield,R3,-29.9381803,151.0624197,Inverell Region - East,Inverell,14220
1572,2360,Inverell - Tenterfield,R3,-29.7627514,151.1102815,Inverell,Inverell,14220
1573,2360,Inverell - Tenterfield,R3,-29.6403533,151.4533972,Inverell Region - East,Inverell,14220
1574,2360,Inverell - Tenterfield,R3,-29.739256,150.9557103,Inverell Region - West,Inverell,14220
1575,2360,Inverell - Tenterfield,R3,-29.7625822,151.2263133,Inverell Region - East,Inverell,14220
1576,2360,Inverell - Tenterfield,R3,-29.677778,150.930556,Inverell Region - West,Inverell,14220
1577,2360,Inverell - Tenterfield,R3,-29.849236,151.3598475,Inverell Region - East,Inverell,14220
1578,2360,Inverell - Tenterfield,R3,-29.6477764,151.2211727,Inverell Region - East,Inverell,14220
1579,2360,Inverell - Tenterfield,R3,-29.6604,151.046,Inverell Region - East,Inverell,14220
1580,2360,Inverell - Tenterfield,R3,-29.8791936,151.4118129,Inverell Region - East,Inverell,14220
1581,2360,Inverell - Tenterfield,R3,-29.6993302,151.0127513,Inverell Region - West,Inverell,14220
1582,2360,Inverell - Tenterfield,R3,-29.6938427,151.3308635,Inverell Region - East,Inverell,14220
1583,2360,Inverell - Tenterfield,R3,-29.8281358,151.4961469,Inverell Region - East,Inverell,14220
1584,2360,Inverell - Tenterfield,R3,-29.9824364,151.0966597,Inverell Region - East,Inverell,14220
1585,2360,Inverell - Tenterfield,R3,-29.7071143,151.2153687,Inverell Region - East,Inverell,14220
1586,2360,Inverell - Tenterfield,R3,-29.2892966,150.9920496,Inverell Region - East,Inverell,14220
20290,2360,Inverell - Tenterfield,R3,-29.671119,151.1490585,Inverell Region - East,Inverell,14220
20291,2360,Inverell - Tenterfield,R3,-29.7543888,151.3206565,Inverell Region - East,Inverell,14220
1587,2361,Inverell - Tenterfield,R3,-29.323056,151.0925,Inverell Region - East,Inverell,14220
1588,2361,Inverell - Tenterfield,R3,-29.1381289,151.004566,Inverell Region - East,Inverell,14220
1589,2361,Inverell - Tenterfield,R3,-29.2121797,151.3702162,Inverell Region - East,Inverell,14220
1590,2361,Inverell - Tenterfield,R3,-29.1852818,151.0587152,Inverell Region - East,Inverell,14220
1591,2361,Inverell - Tenterfield,R3,-29.5140611,151.2379085,Inverell Region - East,Inverell,14220
1592,2365,Inverell - Tenterfield,R3,-30.0403875,151.8665565,Armidale Region - North,Armidale Regional,10180
1593,2365,Inverell - Tenterfield,R3,-30.1773427,151.7991497,Armidale Region - North,Armidale Regional,10180
1594,2365,Inverell - Tenterfield,R3,-30.2564071,151.3945755,Armidale Region - North,Armidale Regional,10180
1595,2365,Inverell - Tenterfield,R3,-30.0615756,151.1861752,Inverell Region - East,Armidale Regional,10180
1596,2365,Inverell - Tenterfield,R3,-30.0210147,151.6592235,Armidale Region - North,Armidale Regional,10180
1597,2365,Inverell - Tenterfield,R3,-30.3153468,151.6720692,Armidale Region - North,Armidale Regional,10180
1599,2365,Inverell - Tenterfield,R3,-30.1842351,151.3451334,Inverell Region - East,Armidale Regional,10180
1600,2365,Inverell - Tenterfield,R3,-30.2506006,151.8295863,Armidale Region - North,Armidale Regional,10180
1601,2365,Inverell - Tenterfield,R3,-30.1655463,151.5245527,Armidale Region - North,Armidale Regional,10180
1602,2365,Inverell - Tenterfield,R3,-30.1784057,151.7330853,Armidale Region - North,Armidale Regional,10180
1603,2365,Inverell - Tenterfield,R3,-30.1736962,151.2120655,Inverell Region - East,Armidale Regional,10180
1604,2365,Inverell - Tenterfield,R3,-29.9162061,152.228888,Glen Innes,Armidale Regional,10180
1605,2365,Inverell - Tenterfield,R3,-29.9158628,151.7272385,Glen Innes,Armidale Regional,10180
1606,2365,Inverell - Tenterfield,R3,-30.2496746,151.7775571,Armidale Region - North,Armidale Regional,10180
1607,2365,Inverell - Tenterfield,R3,-30.2168387,151.6676377,Armidale Region - North,Armidale Regional,10180
1608,2365,Inverell - Tenterfield,R3,-30.0719783,151.7071416,Armidale Region - North,Armidale Regional,10180
1609,2365,Inverell - Tenterfield,R3,-29.9101987,151.5537535,Inverell Region - East,Armidale Regional,10180
1610,2365,Inverell - Tenterfield,R3,-30.000758,151.8918217,Glen Innes,Armidale Regional,10180
1611,2365,Inverell - Tenterfield,R3,-30.1228394,151.3425294,Inverell Region - East,Armidale Regional,10180
1612,2365,Inverell - Tenterfield,R3,-30.1188489,151.8493154,Armidale Region - North,Armidale Regional,10180
1613,2365,Inverell - Tenterfield,R3,-30.234483,151.674261,Armidale Region - North,Armidale Regional,10180
1614,2365,Inverell - Tenterfield,R3,-30.1037061,151.4194724,Inverell Region - East,Armidale Regional,10180
1615,2365,Inverell - Tenterfield,R3,-30.1465781,151.3024303,Inverell Region - East,Armidale Regional,10180
1616,2365,Inverell - Tenterfield,R3,-30.0548,152.257,Armidale Region - North,Armidale Regional,10180
1617,2365,Inverell - Tenterfield,R3,-30.0889041,151.7645092,Armidale Region - North,Armidale Regional,10180
1618,2365,Inverell - Tenterfield,R3,-30.0721218,151.519808,Inverell Region - East,Armidale Regional,10180
1619,2369,Inverell - Tenterfield,R3,-29.8992216,151.195674,Inverell Region - East,Uralla,17650
1620,2369,Inverell - Tenterfield,R3,-29.8765005,151.2127941,Inverell Region - East,Uralla,17650
1621,2369,Inverell - Tenterfield,R3,-29.9389655,151.2488616,Inverell Region - East,Uralla,17650
1622,2370,Inverell - Tenterfield,R3,-29.6563284,151.9597596,Glen Innes,Glen Innes Severn,13010
1623,2370,Inverell - Tenterfield,R3,-29.6863893,152.0969244,Glen Innes,Glen Innes Severn,13010
1624,2370,Inverell - Tenterfield,R3,-29.6262356,151.9045578,Glen Innes,Glen Innes Severn,13010
1625,2370,Inverell - Tenterfield,R3,-29.7759777,151.6779141,Glen Innes,Glen Innes Severn,13010
1626,2370,Inverell - Tenterfield,R3,-29.5445748,152.2889673,Glen Innes,Glen Innes Severn,13010
1627,2370,Inverell - Tenterfield,R3,-29.5981601,152.1045769,Glen Innes,Glen Innes Severn,13010
1628,2370,Inverell - Tenterfield,R3,-29.7518376,151.7361891,Glen Innes,Glen Innes Severn,13010
1629,2370,Inverell - Tenterfield,R3,-29.8005889,152.0892749,Glen Innes,Glen Innes Severn,13010
20292,2370,Inverell - Tenterfield,R3,-29.6876,151.483,Inverell Region - East,Glen Innes Severn,13010
1630,2370,Inverell - Tenterfield,R3,-30.0305185,152.0138025,Armidale Region - North,Glen Innes Severn,13010
1631,2370,Inverell - Tenterfield,R3,-29.7994853,151.8080151,Glen Innes,Glen Innes Severn,13010
1632,2370,Inverell - Tenterfield,R3,-29.7360983,151.5729554,Glen Innes,Glen Innes Severn,13010
1633,2370,Inverell - Tenterfield,R3,-29.9501586,152.0638012,Glen Innes,Glen Innes Severn,13010
1634,2370,Inverell - Tenterfield,R3,-29.4527303,152.2479051,Glen Innes,Glen Innes Severn,13010
1635,2370,Inverell - Tenterfield,R3,-29.4104206,152.1637635,Glen Innes,Glen Innes Severn,13010
1636,2370,Inverell - Tenterfield,R3,-29.8110417,152.2666945,Grafton Region,Glen Innes Severn,13010
1637,2370,Inverell - Tenterfield,R3,-29.8785589,151.9766339,Glen Innes,Glen Innes Severn,13010
1638,2370,Inverell - Tenterfield,R3,-29.5421987,151.7619831,Glen Innes,Glen Innes Severn,13010
1639,2370,Inverell - Tenterfield,R3,-29.8078404,151.9684322,Glen Innes,Glen Innes Severn,13010
