Postcode,Total Registrations (2017-2021),Registrations 2017,Registrations 2018,Registrations 2019,Registrations 2020,Registrations 2021,Latitude,Longitude
2289,35,3,3,6,8,15,-32.951,151.691
2290,55,3,4,9,19,20,-32.993,151.693
2290,55,3,4,9,19,20,-32.965,151.685
2290,55,3,4,9,19,20,-32.99,151.718
2290,55,3,4,9,19,20,-32.982,151.693
2290,55,3,4,9,19,20,-32.9618812,151.6727998
2290,55,3,4,9,19,20,-32.9634578,151.7107954
2290,55,3,4,9,19,20,-32.982,151.671
2290,55,3,4,9,19,20,-33.009833,151.7151801
2290,55,3,4,9,19,20,-32.996,151.66
2290,55,3,4,9,19,20,-32.9698546,151.7210265
2291,53,4,4,9,15,21,-32.942778,151.7525
2291,53,4,4,9,15,21,-32.949,151.735
2291,53,4,4,9,15,21,-32.940278,151.758889
2292,15,3,3,3,3,3,-32.9251756,151.7341816
2292,15,3,3,3,3,3,-32.915,151.736
2293,6,0,0,0,3,3,-32.9120591,151.7546471
2293,6,0,0,0,3,3,-32.924,151.76
2294,6,0,0,0,3,3,-32.9123334,151.7663428
2295,18,3,3,4,4,4,-32.873889,151.795
2295,18,3,3,4,4,4,-32.915,151.784444
2296,12,0,3,3,3,3,-32.9125002,151.7458759
2297,0,0,0,0,0,0,-32.9050024,151.7575709
2298,3,0,0,0,0,3,-32.9089158,151.7312581
2298,3,0,0,0,0,3,-32.905278,151.725
2298,3,0,0,0,0,3,-32.901,151.715
2299,6,0,0,0,3,3,-32.903611,151.694167
2299,6,0,0,0,3,3,-32.903611,151.694167
2299,6,0,0,0,3,3,-32.9135384,151.7078724
2299,6,0,0,0,3,3,-32.904,151.704
2300,93,6,7,16,27,37,-32.94,151.767778
2300,93,6,7,16,27,37,-32.9338,151.7696
2300,93,6,7,16,27,37,-32.9272155,151.7795013
2300,93,6,7,16,27,37,-32.9266611,151.7904676
2300,93,6,7,16,27,37,-32.931667,151.776111
2302,15,3,3,3,3,3,-32.9264461,151.7604948
2303,31,3,3,6,9,10,-32.9228628,151.7458759
2303,31,3,3,6,9,10,-32.9222,151.748
2303,31,3,3,6,9,10,-32.925,151.754
2303,31,3,3,6,9,10,-32.931,151.751
2304,484,3,35,179,256,11,-32.887377,151.7736914
2304,484,3,35,179,256,11,-32.89742,151.73643
2304,484,3,35,179,256,11,-32.8974,151.736
2304,484,3,35,179,256,11,-32.898,151.75
2304,484,3,35,179,256,11,-32.89,151.743
2304,484,3,35,179,256,11,-32.89,151.726
2304,484,3,35,179,256,11,-32.867778,151.706111
2304,484,3,35,179,256,11,-32.881667,151.717778
2305,43,3,3,8,12,17,-32.9433965,151.6976421
2305,43,3,3,8,12,17,-32.927778,151.710833
2305,43,3,3,8,12,17,-32.9273592,151.6903352
2306,0,0,0,0,0,0,-32.9908543,151.680106
2307,0,0,0,0,0,0,-32.879801,151.6917966
2308,13,0,0,3,5,5,-32.8930342,151.7034879
2308,13,0,0,3,5,5,-32.8927718,151.7041775
2309,0,0,0,0,0,0,-33.54142,151.2381
2310,0,0,0,0,0,0,-32.1932,151.701
2311,0,0,0,0,0,0,-32.3483914,151.5304157
2311,0,0,0,0,0,0,-32.380926,151.6238565
2311,0,0,0,0,0,0,-32.2612,151.467
2311,0,0,0,0,0,0,-32.2770887,151.4402642
2311,0,0,0,0,0,0,-32.4373849,151.5576217
2311,0,0,0,0,0,0,-32.2847532,151.5059398
2311,0,0,0,0,0,0,-32.4373849,151.5576217
2311,0,0,0,0,0,0,-32.3203775,151.5504682
2311,0,0,0,0,0,0,-32.4365485,151.5663175
2311,0,0,0,0,0,0,-32.3123081,151.4592345
2311,0,0,0,0,0,0,-32.3764953,151.4665313
2311,0,0,0,0,0,0,-32.1681325,151.5022211
2312,0,0,0,0,0,0,-32.1610459,152.3741183
2312,0,0,0,0,0,0,-32.1,152.383333
2314,0,0,0,0,0,0,-32.7936021,151.8515015
2315,19,3,3,3,4,6,-32.724722,152.114722
2315,19,3,3,3,4,6,-32.750155,152.163187
2315,19,3,3,3,4,6,-32.752,152.121
2315,19,3,3,3,4,6,-32.715,152.151111
2315,19,3,3,3,4,6,-32.7257353,152.175002
2316,20,3,3,3,6,5,-32.766667,152.083333
2316,20,3,3,3,6,5,-32.7844827,152.110421
2316,20,3,3,3,6,5,-32.776389,151.9725
2316,20,3,3,3,6,5,-32.787778,152.09
2316,20,3,3,3,6,5,-32.766667,152.112667
2316,20,3,3,3,6,5,-32.751111,152.067778
2317,9,0,0,3,3,3,-32.729167,152.089444
2317,9,0,0,3,3,3,-32.706667,152.067778
2318,24,3,3,3,6,9,-32.7647398,151.8521561
2318,24,3,3,3,6,9,-32.6839485,151.8431153
2318,24,3,3,3,6,9,-32.843333,151.826389
2318,24,3,3,3,6,9,-32.739172,151.8804077
2318,24,3,3,3,6,9,-32.7416523,151.9550446
2318,24,3,3,3,6,9,-32.794444,151.922222
2318,24,3,3,3,6,9,-32.815,151.842778
2319,10,0,0,3,3,4,-32.7325,152.038333
2319,10,0,0,3,3,4,-32.735,152.01
2319,10,0,0,3,3,4,-32.737222,151.998333
2319,10,0,0,3,3,4,-32.7594,151.99
2320,41,4,5,6,10,16,-32.694656,151.534608
2320,41,4,5,6,10,16,-32.715,151.417778
2320,41,4,5,6,10,16,-32.673333,151.492778
2320,41,4,5,6,10,16,-32.7092375,151.5778481
2320,41,4,5,6,10,16,-32.7,151.584722
2320,41,4,5,6,10,16,-32.730556,151.516667
2320,41,4,5,6,10,16,-32.614155,151.7111006
2320,41,4,5,6,10,16,-32.648611,151.484722
2320,41,4,5,6,10,16,-32.634783,151.4756528
2320,41,4,5,6,10,16,-32.734167,151.563889
2320,41,4,5,6,10,16,-32.7592376,151.402695
2320,41,4,5,6,10,16,-32.701,151.601
2320,41,4,5,6,10,16,-32.7266681,151.5749274
2320,41,4,5,6,10,16,-32.765694,151.5544836
2320,41,4,5,6,10,16,-32.7383988,151.5492182
2320,41,4,5,6,10,16,-32.7383988,151.5492182
2320,41,4,5,6,10,16,-32.672368,151.5544836
2320,41,4,5,6,10,16,-32.6741085,151.5194431
2320,41,4,5,6,10,16,-32.6557378,151.58442
2320,41,4,5,6,10,16,-32.7404265,151.5413426
2320,41,4,5,6,10,16,-32.7030502,151.5632449
2320,41,4,5,6,10,16,-32.7088882,151.5501032
2320,41,4,5,6,10,16,-32.798333,151.284444
2320,41,4,5,6,10,16,-32.6470745,151.5097634
2320,41,4,5,6,10,16,-32.75,151.333333
2320,41,4,5,6,10,16,-32.715278,151.525
2320,41,4,5,6,10,16,-32.742778,151.563889
2320,41,4,5,6,10,16,-32.724167,151.531111
2320,41,4,5,6,10,16,-32.698333,151.651111
2320,41,4,5,6,10,16,-32.698889,151.480556
2321,20,3,3,3,4,7,-32.7500843,151.6596494
2321,20,3,3,3,4,7,-32.6509537,151.6362736
2321,20,3,3,3,4,7,-32.585028,151.77775
2321,20,3,3,3,4,7,-32.7900049,151.5165234
2321,20,3,3,3,4,7,-32.7331905,151.6859512
2321,20,3,3,3,4,7,-32.604417,151.655278
2321,20,3,3,3,4,7,-32.765,151.534444
2321,20,3,3,3,4,7,-32.5382469,151.8211768
2321,20,3,3,3,4,7,-32.5256471,151.8021006
2321,20,3,3,3,4,7,-32.7003978,151.4056127
2321,20,3,3,3,4,7,-32.8086335,151.5073246
2321,20,3,3,3,4,7,-32.716667,151.65
2321,20,3,3,3,4,7,-32.6632,151.602
2321,20,3,3,3,4,7,-32.7,151.45
2321,20,3,3,3,4,7,-32.6614075,151.4260379
2321,20,3,3,3,4,7,-32.726111,151.631667
2321,20,3,3,3,4,7,-32.69,151.417778
2321,20,3,3,3,4,7,-32.7151003,151.6333518
2321,20,3,3,3,4,7,-32.7249192,151.6099796
2321,20,3,3,3,4,7,-32.6817,151.443
2321,20,3,3,3,4,7,-32.5388,151.705
2321,20,3,3,3,4,7,-32.675833,151.609639
2322,27,3,3,4,5,12,-32.799,151.635
2322,27,3,3,4,5,12,-32.84,151.612
2322,27,3,3,4,5,12,-32.7547,151.636
2322,27,3,3,4,5,12,-32.8475204,151.6901851
2322,27,3,3,4,5,12,-32.848,151.629
2322,27,3,3,4,5,12,-32.857083,151.6030984
2322,27,3,3,4,5,12,-32.808972,151.656083
2322,27,3,3,4,5,12,-32.783333,151.641667
2322,27,3,3,4,5,12,-32.8278598,151.7283347
2322,27,3,3,4,5,12,-32.79,151.667778
2323,22,0,0,3,8,11,-32.766667,151.6
2323,22,0,0,3,8,11,-32.956667,151.476111
2323,22,0,0,3,8,11,-32.833333,151.533333
2323,22,0,0,3,8,11,-32.8311769,151.557404
2323,22,0,0,3,8,11,-32.749,151.576
2323,22,0,0,3,8,11,-32.7961,151.583
2323,22,0,0,3,8,11,-33.0004175,151.4807611
2323,22,0,0,3,8,11,-32.749,151.576
2323,22,0,0,3,8,11,-32.749,151.576
2323,22,0,0,3,8,11,-32.7664015,151.6099796
2323,22,0,0,3,8,11,-32.7664,151.61
2323,22,0,0,3,8,11,-32.923576,151.5019256
2323,22,0,0,3,8,11,-32.906667,151.492778
2323,22,0,0,3,8,11,-32.7345105,151.5909921
2323,22,0,0,3,8,11,-32.8672567,151.5252827
2323,22,0,0,3,8,11,-32.742778,151.606667
2324,29,3,3,3,8,12,-32.6643987,151.7979527
2324,29,3,3,3,8,12,-32.694528,151.693194
2324,29,3,3,3,8,12,-32.6787338,152.0604546
2324,29,3,3,3,8,12,-32.6584392,152.0194544
2324,29,3,3,3,8,12,-31.5792086,152.0857183
2324,29,3,3,3,8,12,-32.6956579,151.7765771
2324,29,3,3,3,8,12,-32.64,151.748333
2324,29,3,3,3,8,12,-32.6420927,152.1837767
2324,29,3,3,3,8,12,-32.781667,151.734444
2324,29,3,3,3,8,12,-32.6435096,151.9754691
2324,29,3,3,3,8,12,-32.7139,151.772
2324,29,3,3,3,8,12,-32.5724256,151.8950475
2324,29,3,3,3,8,12,-32.7615492,151.7064109
2324,29,3,3,3,8,12,-32.7877,151.728
2324,29,3,3,3,8,12,-32.715,151.717778
2324,29,3,3,3,8,12,-32.625278,152.044167
2324,29,3,3,3,8,12,-32.723333,151.701111
2324,29,3,3,3,8,12,-32.6512572,152.0868168
2324,29,3,3,3,8,12,-32.7544083,151.7675123
2324,29,3,3,3,8,12,-32.7544083,151.7675123
2324,29,3,3,3,8,12,-32.665,151.717778
2324,29,3,3,3,8,12,-32.6740762,151.9228485
2324,29,3,3,3,8,12,-32.6598442,151.9986858
2324,29,3,3,3,8,12,-32.659597,152.1523926
2324,29,3,3,3,8,12,-32.6533352,151.8671786
2324,29,3,3,3,8,12,-35.153,149.007
2325,13,0,0,3,4,6,-32.8432874,151.3764381
2325,13,0,0,3,4,6,-32.877222,151.396389
2325,13,0,0,3,4,6,-32.8498551,151.3093567
2325,13,0,0,3,4,6,-32.8480153,151.3304989
2325,13,0,0,3,4,6,-33.0945115,151.0414412
2325,13,0,0,3,4,6,-32.8379287,151.1352222
2325,13,0,0,3,4,6,-32.8345098,151.3624266
2325,13,0,0,3,4,6,-32.8383676,151.3454774
2325,13,0,0,3,4,6,-32.9783727,151.2860306
2325,13,0,0,3,4,6,-32.9231578,151.2372873
2325,13,0,0,3,4,6,-33.0382,151.157
2325,13,0,0,3,4,6,-32.907222,151.321389
2325,13,0,0,3,4,6,-32.8778566,151.4296856
2325,13,0,0,3,4,6,-33.0626,151.124
2325,13,0,0,3,4,6,-32.8872436,151.283115
2325,13,0,0,3,4,6,-32.8490887,151.3997773
2325,13,0,0,3,4,6,-32.875833,151.366111
2325,13,0,0,3,4,6,-32.99,151.134444
2325,13,0,0,3,4,6,-32.7646282,151.3618529
2325,13,0,0,3,4,6,-32.8803534,151.245218
2325,13,0,0,3,4,6,-32.8432874,151.3764381
2325,13,0,0,3,4,6,-32.9381,151.187
2325,13,0,0,3,4,6,-33.0512192,150.8820569
2325,13,0,0,3,4,6,-32.85,151.283333
2325,13,0,0,3,4,6,-33.0977,151.162
2325,13,0,0,3,4,6,-32.9458,151.161
2325,13,0,0,3,4,6,-32.801667,151.363611
2325,13,0,0,3,4,6,-33.031569,151.3123522
2325,13,0,0,3,4,6,-32.9027462,151.283115
2325,13,0,0,3,4,6,-32.892645,151.1038039
2325,13,0,0,3,4,6,-32.879167,151.311389
2325,13,0,0,3,4,6,-32.9285224,151.3968598
2325,13,0,0,3,4,6,-32.89012,151.1811052
2325,13,0,0,3,4,6,-33.0064,151.274
2325,13,0,0,3,4,6,-32.931667,151.134444
2325,13,0,0,3,4,6,-33.034,151.127
2325,13,0,0,3,4,6,-33.0482,150.919
2326,12,0,3,3,3,3,-32.816667,151.433333
2326,12,0,3,3,3,3,-32.7455086,151.4727339
2326,12,0,3,3,3,3,-32.7898364,151.4844099
2326,12,0,3,3,3,3,-32.8172136,151.4172839
2326,12,0,3,3,3,3,-32.7670759,151.4552213
2326,12,0,3,3,3,3,-32.815,151.451111
2327,9,0,0,3,3,3,-32.816667,151.483333
2327,9,0,0,3,3,3,-32.83,151.481
2327,9,0,0,3,3,3,-32.8247291,151.4946272
2328,15,3,3,3,3,3,-32.461069,150.7210731
2328,15,3,3,3,3,3,-32.430699,150.7037637
2328,15,3,3,3,3,3,-32.383333,150.683333
2328,15,3,3,3,3,3,-32.2334765,150.51896
2328,15,3,3,3,3,3,-32.3375865,150.6401198
2328,15,3,3,3,3,3,-32.4884282,150.2771233
2328,15,3,3,3,3,3,-32.2939055,150.774852
2328,15,3,3,3,3,3,-32.4660968,150.6809108
2328,15,3,3,3,3,3,-32.403494,150.394639
2328,15,3,3,3,3,3,-32.3995196,150.576989
2329,0,0,0,0,0,0,-31.5060764,150.6372186
2329,0,0,0,0,0,0,-32.0169074,150.0136617
2329,0,0,0,0,0,0,-32.1393377,150.3557351
2329,0,0,0,0,0,0,-32.0322637,149.6957316
2330,18,0,3,3,5,7,-32.5057152,150.8692954
2330,18,0,3,3,5,7,-32.574235,151.2262729
2330,18,0,3,3,5,7,-32.9954705,150.9914701
2330,18,0,3,3,5,7,-32.2611181,151.1079173
2330,18,0,3,3,5,7,-32.4630092,151.1899202
2330,18,0,3,3,5,7,-32.7443485,151.0895496
2330,18,0,3,3,5,7,-32.6496575,151.0107506
2330,18,0,3,3,5,7,-32.4806872,151.0912853
2330,18,0,3,3,5,7,-32.2676455,151.2885817
2330,18,0,3,3,5,7,-32.5678074,151.2160726
2330,18,0,3,3,5,7,-32.5511113,151.1854757
2330,18,0,3,3,5,7,-32.5587094,151.1614394
2330,18,0,3,3,5,7,-32.5119663,150.8040202
2330,18,0,3,3,5,7,-32.5552464,151.1709078
2330,18,0,3,3,5,7,-32.5798277,150.8621745
2330,18,0,3,3,5,7,-32.5168493,151.2195223
2330,18,0,3,3,5,7,-32.4467172,151.1461455
2330,18,0,3,3,5,7,-32.5512224,151.2015019
2330,18,0,3,3,5,7,-32.7095601,151.0587804
2330,18,0,3,3,5,7,-32.9163892,150.7281539
2330,18,0,3,3,5,7,-32.5852204,151.2860306
2330,18,0,3,3,5,7,-32.4972,151.407
2330,18,0,3,3,5,7,-32.4972,151.407
2330,18,0,3,3,5,7,-32.4494248,151.1166506
2330,18,0,3,3,5,7,-32.5946981,151.1577979
2330,18,0,3,3,5,7,-32.2915461,151.1989522
2330,18,0,3,3,5,7,-32.580522,151.0908086
2330,18,0,3,3,5,7,-32.5607152,151.1461455
2330,18,0,3,3,5,7,-32.3927299,151.1727287
2330,18,0,3,3,5,7,-32.5996269,151.125756
2330,18,0,3,3,5,7,-32.323881,151.0689898
2330,18,0,3,3,5,7,-32.8483182,150.835928
2330,18,0,3,3,5,7,-32.4321711,150.9332884
2330,18,0,3,3,5,7,-32.5402273,151.1781916
2330,18,0,3,3,5,7,-32.5101865,150.9148457
2330,18,0,3,3,5,7,-32.4823459,150.9563762
2330,18,0,3,3,5,7,-32.5652455,151.1228434
2330,18,0,3,3,5,7,-32.5507569,151.1048306
2330,18,0,3,3,5,7,-32.5470389,151.1432325
2330,18,0,3,3,5,7,-32.4467172,151.1461455
2330,18,0,3,3,5,7,-32.6937112,150.9983817
2330,18,0,3,3,5,7,-32.4373423,151.3669576
2330,18,0,3,3,5,7,-32.5550272,151.2818024
2330,18,0,3,3,5,7,-32.4140456,151.2104248
2330,18,0,3,3,5,7,-32.2479309,151.2760425
2330,18,0,3,3,5,7,-32.6165279,151.1521394
2330,18,0,3,3,5,7,-32.5151396,151.1607111
2330,18,0,3,3,5,7,-32.966667,150.666667
2330,18,0,3,3,5,7,-32.4303888,151.0542315
2330,18,0,3,3,5,7,-32.5586775,151.1898463
2330,18,0,3,3,5,7,-32.4952479,151.3258763
2330,18,0,3,3,5,7,-32.5353824,151.1434823
2330,18,0,3,3,5,7,-32.5765186,151.2510477
2330,18,0,3,3,5,7,-32.5972436,151.2510477
2330,18,0,3,3,5,7,-32.5425226,151.2393885
2330,18,0,3,3,5,7,-32.5694741,151.1788155
2330,18,0,3,3,5,7,-32.5645,151.168
2330,18,0,3,3,5,7,-32.5410449,151.1607111
2330,18,0,3,3,5,7,-32.3641,151.2439173
2330,18,0,3,3,5,7,-32.5762016,151.0387662
2330,18,0,3,3,5,7,-32.5205427,151.1927601
2330,18,0,3,3,5,7,-32.4970451,151.287575
2330,18,0,3,3,5,7,-32.5997067,151.1985879
2330,18,0,3,3,5,7,-33.0173721,150.376515
2330,18,0,3,3,5,7,-32.5859558,151.1228434
2331,0,0,0,0,0,0,-32.7441932,151.1591424
2331,0,0,0,0,0,0,-32.6279,151.174
2333,13,0,3,3,3,4,-32.3837116,150.4995591
2333,13,0,3,3,3,4,-32.4461442,150.4569926
2333,13,0,3,3,3,4,-32.3114286,150.8032816
2333,13,0,3,3,3,4,-32.2004676,150.7569713
2333,13,0,3,3,3,4,-32.359071,150.8363869
2333,13,0,3,3,3,4,-32.2364218,150.4775711
2333,13,0,3,3,3,4,-32.2276633,150.8600822
2333,13,0,3,3,3,4,-32.4277926,151.003113
2333,13,0,3,3,3,4,-32.222321,150.6582684
2333,13,0,3,3,3,4,-32.2071564,150.9736468
2333,13,0,3,3,3,4,-32.2867124,151.0012919
2333,13,0,3,3,3,4,-32.2848467,150.9049638
2333,13,0,3,3,3,4,-32.348204,150.5885976
2333,13,0,3,3,3,4,-32.2580271,150.664986
2334,0,0,0,0,0,0,-32.6875639,151.38519
2335,6,0,0,0,3,3,-32.6931692,151.2853017
2335,6,0,0,0,3,3,-32.65,151.35
2335,6,0,0,0,3,3,-32.6170456,151.414366
2335,6,0,0,0,3,3,-32.6549361,151.3633113
2335,6,0,0,0,3,3,-32.5818578,151.3560191
2335,6,0,0,0,3,3,-32.5804614,151.4552213
2335,6,0,0,0,3,3,-32.652738,151.3910248
2335,6,0,0,0,3,3,-32.6229418,151.2918618
2335,6,0,0,0,3,3,-32.680558,151.349541
2335,6,0,0,0,3,3,-32.5896737,151.4085304
2336,0,0,0,0,0,0,-32.16773,150.8732936
2336,0,0,0,0,0,0,-32.1538105,150.8282289
2336,0,0,0,0,0,0,-32.1858922,151.2470398
2336,0,0,0,0,0,0,-32.1416751,150.7828221
2336,0,0,0,0,0,0,-32.1251579,151.1496954
2336,0,0,0,0,0,0,-32.1439536,151.0728312
2336,0,0,0,0,0,0,-31.9664525,150.769764
2336,0,0,0,0,0,0,-32.0900926,151.0991807
2337,0,0,0,0,0,0,-31.9832025,151.1661132
2337,0,0,0,0,0,0,-31.9524849,150.6232884
2337,0,0,0,0,0,0,-32.1066708,150.5635677
2337,0,0,0,0,0,0,-31.9022363,150.8176916
2337,0,0,0,0,0,0,-31.7948372,151.3490918
2337,0,0,0,0,0,0,-32.122042,150.9602927
2337,0,0,0,0,0,0,-31.6515881,151.3800391
2337,0,0,0,0,0,0,-32.0142813,150.9969266
2337,0,0,0,0,0,0,-31.9900992,150.5408725
2337,0,0,0,0,0,0,-32.0106655,150.8388134
2337,0,0,0,0,0,0,-32.0684677,150.8035218
2337,0,0,0,0,0,0,-31.9454343,151.2867139
2337,0,0,0,0,0,0,-31.9258438,151.2082628
2337,0,0,0,0,0,0,-31.8230233,150.9274616
2337,0,0,0,0,0,0,-31.8717374,151.3000588
2337,0,0,0,0,0,0,-32.0203889,150.7372786
2337,0,0,0,0,0,0,-31.7112623,151.2140613
2337,0,0,0,0,0,0,-31.9787436,150.8671671
2337,0,0,0,0,0,0,-32.0416,150.842
2337,0,0,0,0,0,0,-32.0546144,150.859482
2337,0,0,0,0,0,0,-32.0560441,150.9300069
2337,0,0,0,0,0,0,-32.004407,151.2893106
2337,0,0,0,0,0,0,-31.7926614,151.5696136
2337,0,0,0,0,0,0,-31.8493049,151.0620557
2337,0,0,0,0,0,0,-31.896535,150.8780189
2337,0,0,0,0,0,0,-31.9960782,151.2317376
2338,0,0,0,0,0,0,-31.7257868,150.7473282
2338,0,0,0,0,0,0,-31.7868898,150.8947403
2338,0,0,0,0,0,0,-31.6471831,151.11447
2338,0,0,0,0,0,0,-31.777585,151.0487484
2338,0,0,0,0,0,0,-31.7638982,150.8325894
2338,0,0,0,0,0,0,-31.7856964,150.7904712
2338,0,0,0,0,0,0,-31.801377,150.9660089
2338,0,0,0,0,0,0,-31.7683297,150.9476432
2338,0,0,0,0,0,0,-31.7716047,151.0698417
2339,3,0,0,3,0,0,-31.7626107,150.608552
2339,3,0,0,3,0,0,-31.5636219,150.6992881
2339,3,0,0,3,0,0,-31.8129282,150.3177453
2339,3,0,0,3,0,0,-31.6592779,150.8554842
2339,3,0,0,3,0,0,-31.7917133,150.5415601
2339,3,0,0,3,0,0,-31.7994426,150.4474282
2339,3,0,0,3,0,0,-31.7297688,150.4345813
2339,3,0,0,3,0,0,-31.6825073,150.6498019
2339,3,0,0,3,0,0,-31.8121951,150.6506466
2339,3,0,0,3,0,0,-31.65,150.733333
2340,24,3,3,4,6,8,-30.9628196,150.8353199
2340,24,3,3,4,6,8,-31.5999492,151.2837928
2340,24,3,3,4,6,8,-31.0011177,150.7773657
2340,24,3,3,4,6,8,-31.1525716,150.7657423
2340,24,3,3,4,6,8,-31.3945938,151.1429844
2340,24,3,3,4,6,8,-31.133333,150.95
2340,24,3,3,4,6,8,-30.9842309,150.4494269
2340,24,3,3,4,6,8,-31.048611,150.973611
2340,24,3,3,4,6,8,-31.3408733,151.1734571
2340,24,3,3,4,6,8,-31.2237189,151.1614394
2340,24,3,3,4,6,8,-31.089722,150.943611
2340,24,3,3,4,6,8,-31.3723239,150.8817577
2340,24,3,3,4,6,8,-31.001841,150.8325684
2340,24,3,3,4,6,8,-31.277396,150.9091005
2340,24,3,3,4,6,8,-31.3038188,150.8211363
2340,24,3,3,4,6,8,-31.0186965,150.8725666
2340,24,3,3,4,6,8,-31.5172358,151.2007734
2340,24,3,3,4,6,8,-31.124722,150.915
2340,24,3,3,4,6,8,-30.8930123,150.4801661
2340,24,3,3,4,6,8,-31.158333,150.909167
2340,24,3,3,4,6,8,-31.2419782,150.9561771
2340,24,3,3,4,6,8,-30.993934,150.9423702
2340,24,3,3,4,6,8,-31.108333,150.991667
2340,24,3,3,4,6,8,-31.078056,150.926111
2340,24,3,3,4,6,8,-31.4696702,151.1253919
2340,24,3,3,4,6,8,-31.3073388,151.2197155
2340,24,3,3,4,6,8,-31.048611,150.884722
2340,24,3,3,4,6,8,-31.1579386,151.060076
2340,24,3,3,4,6,8,-30.9656505,150.639396
2340,24,3,3,4,6,8,-31.111111,150.913611
2340,24,3,3,4,6,8,-31.083333,150.904167
2340,24,3,3,4,6,8,-31.092748,150.9320334
2340,24,3,3,4,6,8,-31.1111,150.914
2340,24,3,3,4,6,8,-31.2269018,150.9183716
2340,24,3,3,4,6,8,-31.0424532,150.820235
2340,24,3,3,4,6,8,-31.1652,150.8512
2340,24,3,3,4,6,8,-31.2160983,151.3239446
2340,24,3,3,4,6,8,-31.1,150.916667
2340,24,3,3,4,6,8,-31.0967303,150.8493059
2340,24,3,3,4,6,8,-31.3,151.15
2341,15,3,3,3,3,3,-31.3599657,150.6052865
2342,0,0,0,0,0,0,-31.256315,150.7481885
2342,0,0,0,0,0,0,-31.1026277,150.5113454
2343,0,0,0,0,0,0,-31.6447819,150.2344146
2343,0,0,0,0,0,0,-31.5061,150.637
2343,0,0,0,0,0,0,-31.6418608,149.8998994
2343,0,0,0,0,0,0,-31.4015935,150.4301483
2343,0,0,0,0,0,0,-31.45588,150.1464699
2343,0,0,0,0,0,0,-31.5941503,150.1175979
2343,0,0,0,0,0,0,-31.4929248,150.4605414
2343,0,0,0,0,0,0,-31.4256656,150.6829515
2343,0,0,0,0,0,0,-31.508056,150.68
2343,0,0,0,0,0,0,-31.3870615,150.2469001
2343,0,0,0,0,0,0,-31.6447819,150.2344146
2343,0,0,0,0,0,0,-31.5501711,150.8267755
2343,0,0,0,0,0,0,-31.5948403,150.5450137
2343,0,0,0,0,0,0,-31.6247443,150.4054727
2343,0,0,0,0,0,0,-31.4885932,150.1000404
2343,0,0,0,0,0,0,-31.6384,150.178
2344,0,0,0,0,0,0,-31.215278,150.817778
2344,0,0,0,0,0,0,-31.0599668,150.7613837
2345,0,0,0,0,0,0,-30.929444,150.845
2345,0,0,0,0,0,0,-30.8593172,150.9038289
2346,0,0,0,0,0,0,-30.5975285,150.4982995
2346,0,0,0,0,0,0,-30.7239816,150.7744598
2346,0,0,0,0,0,0,-30.8039637,150.7484169
2346,0,0,0,0,0,0,-30.7314993,150.7250673
2346,0,0,0,0,0,0,-30.6870373,150.6749653
2346,0,0,0,0,0,0,-30.7539835,150.6843998
2346,0,0,0,0,0,0,-30.7843005,150.620526
2346,0,0,0,0,0,0,-30.6478258,150.6666274
2346,0,0,0,0,0,0,-30.4843152,150.9783723
2346,0,0,0,0,0,0,-30.6768,150.651
2346,0,0,0,0,0,0,-30.728472,150.5182539
2347,0,0,0,0,0,0,-30.5272364,150.40706
2347,0,0,0,0,0,0,-30.3744113,150.6176231
2347,0,0,0,0,0,0,-30.022901,150.366196
2347,0,0,0,0,0,0,-30.2341378,150.5693714
2347,0,0,0,0,0,0,-30.1328188,150.7334193
2347,0,0,0,0,0,0,-30.2320551,150.7301032
2347,0,0,0,0,0,0,-30.1919,150.51
2347,0,0,0,0,0,0,-30.2941812,150.7993357
2347,0,0,0,0,0,0,-30.3313859,150.4098562
2347,0,0,0,0,0,0,-30.5103308,150.5045858
2347,0,0,0,0,0,0,-30.3557789,150.4375381
2347,0,0,0,0,0,0,-30.5375211,150.6060699
2347,0,0,0,0,0,0,-30.3322111,150.9072534
2347,0,0,0,0,0,0,-30.140946,150.4470589
2347,0,0,0,0,0,0,-30.4064114,150.7946209
2348,0,0,0,0,0,0,-31.2532,146.921
2350,29,4,4,5,6,10,-30.2327946,152.0055458
2350,29,4,4,5,6,10,-30.355202,151.1912577
2350,29,4,4,5,6,10,-30.538,151.679
2350,29,4,4,5,6,10,-30.5523673,151.8255643
2350,29,4,4,5,6,10,-30.5015616,151.6661993
2350,29,4,4,5,6,10,-30.49,151.641
2350,29,4,4,5,6,10,-30.5016,151.666
2350,29,4,4,5,6,10,-30.5029,151.675
2350,29,4,4,5,6,10,-30.525912,151.6423683
2350,29,4,4,5,6,10,-30.2851,151.556
2350,29,4,4,5,6,10,-30.285122,151.5563089
2350,29,4,4,5,6,10,-30.5811686,151.7498414
2350,29,4,4,5,6,10,-30.5677,151.752
2350,29,4,4,5,6,10,-30.6092546,151.7018464
2350,29,4,4,5,6,10,-30.4379176,151.737836
2350,29,4,4,5,6,10,-30.4110227,151.5745623
2350,29,4,4,5,6,10,-30.4297226,151.6454044
2350,29,4,4,5,6,10,-30.5016,151.666
2350,29,4,4,5,6,10,-30.7204198,151.7539161
2350,29,4,4,5,6,10,-30.5705652,151.9089474
2350,29,4,4,5,6,10,-30.5189146,151.5019256
